EquivDiameter,Perimeter
268.0939617,961.485
268.1224556,967.154
268.1556946,974.851
268.1746864,926.135
268.245894,939.837
268.2648795,936.671
268.2743717,945.246
268.2981008,960.439
268.3052191,943.147
268.3052191,943.147
268.3787641,921.703
268.4404315,961.101
268.464146,933.43
268.4783736,950.496
268.4783736,943.324
268.483116,932.14
268.5400181,946.024
268.6585255,940.402
268.7011753,924.217
268.7438184,933.793
268.7604,937.119
268.7651374,923.164
268.8267162,949.722
268.8314524,959.439
268.8314524,959.439
268.8859132,937.059
268.9735009,965.022
269.0161008,954.661
269.0326656,954.252
269.0397645,988.944
269.0657922,958.802
269.079988,975.289
269.0941831,963.388
269.1343985,951.582
269.1343985,951.582
269.1580518,940.939
269.1722428,958.956
269.1746079,949.645
269.1958928,935.831
269.236093,952.347
269.245551,961.62
269.3448399,964.644
269.3519306,1069.916
269.3661113,927.498
269.422827,942.7
269.4322784,966.209
269.4346412,937.521
269.4606307,946.971
269.4653558,953.664
269.4653558,953.664
269.4677184,962.609
269.4842554,937.725
269.5267746,937.369
269.543308,947.339
269.5716487,953.638
269.6424873,946.381
269.6472092,945.662
269.6542919,969.163
269.6542919,967.159
269.6684568,957.55
269.6826209,941.078
269.6944238,961.521
269.6991448,957.514
269.6991448,941.454
269.7133073,948.593
269.7274691,971.769
269.7298293,945.44
269.7510704,956.504
269.7841088,918.841
269.8430957,975.783
269.8525325,974.719
269.9091459,948.292
269.9374481,934.644
269.9398065,953.606
270.0411977,946.538
270.0624143,959.521
270.0647716,963.934
270.11427,946.431
270.1307675,953.118
270.2203076,942.944
270.2273753,967.188
270.2367986,973.845
270.2603554,956.177
270.2721331,905.574
270.2721331,959.093
270.3051077,960.547
270.3051077,951.325
270.3333685,950.739
270.3639811,988.594
270.3851723,942.998
270.4063619,950.056
270.4134248,944.296
270.4346122,964.157
270.4887502,1011.659
270.5028713,944.771
270.5593487,959.576
270.575819,921.621
270.5852302,954.593
270.6040515,936.819
270.6158142,965.524
270.6369857,943.161
270.648747,960.364
270.6558035,939.89
270.6793239,939.415
270.6934351,948.049
270.6957869,961.761
270.7545753,952.747
270.7686826,944.376
270.775736,955.589
270.7921931,989.579
270.8039476,943.978
270.8462597,943.606
270.8462597,954.153
270.853311,957.302
270.9426124,977.824
270.9496612,955.434
271.0295354,950.577
271.132867,942.475
271.1633893,946.798
271.1986031,963.255
271.2220763,958.851
271.2291179,937.572
271.2361593,958.226
271.2408535,970.455
271.2807507,932.687
271.3089098,1003.281
271.320642,952.871
271.3323736,960.638
271.3441047,966.867
271.3957156,938.662
271.4168263,944.532
271.4215173,952.872
271.442626,945.702
271.4637331,950.746
271.4660782,968.553
271.4754585,970.771
271.4824935,985.808
271.4824935,985.808
271.5246998,966.171
271.5270444,945.761
271.6278431,969.322
271.6278431,970.925
271.6301868,964.495
271.8691391,949.199
271.8831886,961.547
271.9183091,965.068
271.979174,975.927
272.0330046,933.902
272.0353448,969.626
272.0727856,947.842
272.1406339,968.803
272.1453124,955.238
272.1476517,971.247
272.1616868,950.621
272.1616868,949.025
272.1757212,961.668
272.1897548,967.634
272.21782,975.344
272.2692652,945.639
272.2762797,950.191
272.2856321,960.382
272.2949842,967.138
272.3066738,971.303
272.3090117,951.842
272.3090117,946.545
272.3253762,962.065
272.3300516,958.961
272.3674519,932.668
272.3908244,983.251
272.4282163,963.96
272.4585935,960.402
272.570726,953.003
272.6384504,960.731
272.6524602,953.693
272.6734736,979.459
272.7084924,983.302
272.7295015,982.432
272.7505089,968.674
272.764513,980.706
272.8111881,964.813
272.8811857,956.166
272.8835187,941.636
272.8835187,952.905
272.8951831,945.13
272.9185105,935.208
272.9534978,948.901
272.9791523,977.222
272.9954767,953.599
273.0164637,943.418
273.0444438,977.608
273.0561014,968.672
273.0724211,967.382
273.0887399,960.965
273.0934022,943.964
273.160997,965.098
273.1703191,964.516
273.2192549,977.866
273.233235,975.011
273.2425546,954.844
273.2588632,978.805
273.3077832,941.385
273.3334045,960.283
273.3823111,973.9
273.3986114,952.554
273.431209,978.223
273.5173412,951.819
273.5662149,963.455
273.5708691,954.296
273.6267132,989.481
273.6429989,953.661
273.6755674,966.962
273.7151097,974.928
273.724413,947.248
273.7313902,959.596
273.7779004,1011.122
273.8197529,946.704
273.8290526,966.204
273.8290526,966.204
273.8894928,971.554
273.922032,957.164
273.9243561,971.423
273.9266801,947.479
273.9870988,958.214
274.1171861,974.721
274.1520205,973.241
274.2866716,977.984
274.316843,978.715
274.3238051,963.549
274.3261258,957.363
274.3261258,957.363
274.446774,950.086
274.4792471,954.348
274.4815665,973.722
274.4978015,952.913
274.5024399,956.187
274.5024399,1000.487
274.5093973,948.818
274.5209927,956.133
274.5279496,959.297
274.5580945,970.174
274.6461912,959.007
274.6786408,986.868
274.7180387,952.086
274.7458456,967.97
274.7620649,994.097
274.782917,949.017
274.7898674,971.655
274.7968175,997.744
274.8037675,968.736
274.8107173,973.235
274.8917855,970.156
274.9797753,974.796
275.0307039,972.196
275.0353334,961.532
275.0607937,967.842
275.0908801,963.995
275.1070792,975.979
275.1070792,975.979
275.1579842,957.822
275.1741793,957.54
275.1926868,961.314
275.2181326,970.189
275.2389501,986.818
275.2482019,973.139
275.3013933,957.048
275.3037057,958.355
275.3106429,972.704
275.3568864,977.952
275.3846288,962.76
275.3869405,961.018
275.3892522,949.712
275.3915639,1004.123
275.4770832,1017.207
275.484016,1001.665
275.484016,1001.665
275.5232987,963.272
275.5902975,1028.745
275.6180164,973.132
275.6203262,982.497
275.6203262,982.497
275.65728,951.625
275.6688271,1139.285
275.6780644,980.742
275.7127015,975.007
275.7450256,1001.425
275.749643,966.881
275.8488987,997.957
275.8765916,958.63
275.9227402,962.167
275.9850287,957.494
276.1280082,990.679
276.1579784,958.442
276.1902503,973.464
276.2132994,997.748
276.2132994,984.477
276.2340419,973.199
276.266305,997.437
276.3008684,976.082
276.3146925,967.751
276.3146925,994.266
276.3630716,985.188
276.3722857,977.492
276.390713,985.424
276.4022294,987.126
276.4390787,969.914
276.4805283,957.698
276.508158,941.57
276.5357848,976.479
276.593332,972.189
276.6025384,979.426
276.6439635,1028.464
276.6738778,964.754
276.7037889,984.152
276.7037889,984.152
276.7336967,957.495
276.7474992,946.769
276.7774023,978.007
276.7889027,1004.014
276.8050023,974.122
276.8142017,984.867
276.8808882,999.348
276.9452598,966.28
276.9728431,966.081
276.9797385,1003.745
277.0027219,979.689
277.1153129,961.548
277.1290964,950.938
277.2003004,965.925
277.2186726,982.422
277.2255619,982.77
277.2508211,968.735
277.3036284,979.824
277.3105155,998.835
277.3449488,977.491
277.3472442,1028.367
277.3931482,1008.876
277.4367499,978.679
277.4505175,986.59
277.519345,978.422
277.5376961,993.986
277.5812751,970.091
277.5812751,970.091
277.5973288,1001.723
277.6065019,982.833
277.6248473,964.156
277.6294335,989.384
277.6821687,984.12
277.6890465,1005.91
277.8174004,982.002
277.8334405,967.088
277.8357318,997.144
277.8403145,966.33
277.854062,994.351
277.9067547,987.242
277.9182083,981.238
277.9342425,989.284
278.0189796,977.364
278.0395875,1000.347
278.0395875,984.188
278.0395875,984.188
278.0510356,968.072
278.0785092,1004.11
278.0830879,976.532
278.0876664,973.285
278.1014018,962.318
278.1311593,953.871
278.1746454,988.585
278.2021068,1003.955
278.2181246,984.123
278.2181246,984.123
278.2730361,969.951
278.2753239,962.797
278.3050628,976.002
278.3073503,1000.597
278.3325113,974.219
278.3851134,964.835
278.3874002,1018.898
278.3942606,952.762
278.4194138,1002.657
278.4285598,966.574
278.4994315,998.805
278.556573,1020.605
278.556573,1020.605
278.5748557,993.724
278.6114177,988.175
278.6411208,984.025
278.6456902,984.126
278.7393469,988.485
278.7918722,994.105
278.8626516,982.932
278.8626516,982.932
278.8786315,971.338
278.8923279,986.967
278.9083061,1005.146
278.9448244,1008.105
278.9630817,1000.656
279.0315361,988.821
279.0429436,1007.344
279.0771631,983.061
279.0954118,977.298
279.2048788,1008.378
279.2322389,994.628
279.2595963,972.39
279.2618759,987.762
279.2846715,1006.386
279.3211406,998.285
279.4396322,971.399
279.4441886,981.574
279.4555791,986.354
279.476081,991.978
279.4851925,997.884
279.6673595,995.324
279.6878459,980.686
279.7265383,983.084
279.7720519,1002.253
279.8084574,1006.537
279.8130078,992.528
279.8403084,982.866
279.8403084,982.866
279.9244685,965.557
279.9335654,990.721
279.9472101,995.654
279.9881404,996.083
280.0086033,999.165
280.0904399,984.81
280.1154408,991.168
280.1154408,991.168
280.1313493,987.103
280.1449844,982.13
280.1881579,1044.245
280.2176939,977.631
280.2335966,995.791
280.2472267,984.878
280.2926558,969.404
280.3653269,1006.756
280.4220881,986.295
280.4515995,977.266
280.4561394,980.591
280.5196906,1010.042
280.5355762,978.904
280.7624146,985.026
280.7624146,985.026
280.8508319,974.693
281.0071944,986.35
281.1068584,1019.28
281.1385623,1010.414
281.2992912,999.92
281.3196587,985.188
281.4033764,980.312
281.4169499,998.455
281.4983771,992.987
281.5526488,978.069
281.591085,983.008
281.5933457,995.754
281.5933457,995.754
281.6182132,1021.13
281.6905424,965.024
281.6973223,976.551
281.717661,973.114
281.7244403,993.784
281.7289597,1029.433
281.8374039,1009.094
281.9638694,979.857
281.968385,994.226
282.0022495,993.163
282.0157942,1007.548
282.0406244,1020.502
282.0993053,997.559
282.1331541,1011.37
282.2008395,971.506
282.2188862,975.486
282.2685087,1010.19
282.2797853,996.638
282.2820406,987.82
282.3136125,979.535
282.3699821,1022.788
282.5322637,998.103
282.6381472,992.41
282.683192,983.59
282.6899482,1003.767
282.6899482,1003.767
282.7034599,998.834
282.8070283,1005.634
282.8542969,1005.35
282.8948066,1004.759
282.9443105,977.534
282.9668094,1010.745
282.9960554,1005.01
283.007303,1004.35
283.3377839,1008.074
283.4074279,993.173
283.4366284,1010.607
283.5084937,1000.638
283.5287025,1006.726
283.5623807,993.925
283.683589,1035.302
283.6903213,996.504
283.6925653,1002.819
283.6992974,1009.084
283.7060293,1017.65
283.7105171,1000.665
283.7105171,1017.841
283.7464174,1025.276
283.8944578,1005.304
283.9751746,990.209
284.0267317,982.041
284.0424211,1006.058
284.0693152,1013.251
284.1365395,1005.966
284.1365395,1005.966
284.143261,995.926
284.2104677,1040.005
284.2440651,993.449
284.2754191,1010.976
284.5216516,984.893
284.5731097,990.075
284.6290318,997.39
284.6782342,995.206
284.69836,1001.429
284.7922616,993.831
284.8123793,1004.657
284.8280254,1005.087
284.9419928,1014.863
285.1965789,1004.206
285.1965789,1004.206
285.1988111,988.366
285.2300601,1002.493
285.234524,984.916
285.2613057,998.424
285.3349426,991.765
285.343867,996.497
285.343867,996.497
285.3817925,1027.602
285.3929461,1006.279
285.4085604,974.117
285.5980947,1002.749
285.6270712,1015.361
285.6738733,987.105
285.6805586,1018.482
285.7184395,1008.614
285.9456191,1020.904
285.9656557,1019.089
285.9834648,1005.875
286.2415727,1030.083
286.3416381,1028.089
286.3927692,1001.501
286.4305558,1025.086
286.4372235,1012.138
286.4372235,1008.639
286.4394461,1013.402
286.4661152,999.152
286.5016701,1145.488
286.5549942,999.141
286.6305198,1081.377
286.6815993,1004.338
286.7992696,1017.552
287.0100675,1007.552
287.0876908,1000.342
287.3004929,1021.97
287.3780378,997.421
287.4201248,1016.19
287.4777076,1032.048
287.5020661,1031.617
287.6348942,1032.629
287.6371075,1023.482
287.6592394,1014.883
287.7742978,1023.506
287.8826761,1022.129
287.9534318,1014.245
288.0153287,1023.543
288.0462722,1005.967
288.2053577,1047.249
288.2738257,1025.72
288.4085058,1023.034
288.4394071,1016.802
288.5122328,1042.788
288.6600345,1026.183
288.7328046,1006.247
288.8320069,1015.78
288.8672706,1008.248
288.8694745,1002.774
288.9201582,1019.868
288.9598175,1020.648
288.9774421,1010.572
289.1514274,1019.964
289.3715119,1035.842
289.3715119,1035.842
289.4045101,1039.257
289.4045101,1039.257
289.9649058,1001.222
290.0856335,1043.887
290.1185505,1047.596
290.206311,1055.432
290.2765002,1002.393
290.4168279,1019.994
290.5242204,1032.54
290.5658518,1158.389
290.7629718,1044.101
290.9818374,1038.45
290.9927764,1044.414
291.0999565,1025.341
291.1218251,1034.565
291.4365515,1038.033
291.617802,1039.08
291.6265341,1062.267
291.8076666,1031.916
291.8207561,1049.722
291.9123666,1043.841
291.9254515,1075.6
291.9799654,1057.414
292.0497284,1044.596
292.1521626,1036.913
292.3199028,1031.777
292.5898277,1016.057
292.6920729,1042.588
292.7333959,1044.34
292.7638407,1058.043
292.8377649,1036.202
292.8421128,1055.855
293.0529087,1057.643
293.157164,1030.025
293.1962502,1028.413
293.2049353,1078.227
293.6128456,1078.716
293.7277392,1032.935
293.9942062,1089.592
294.005033,1062.461
294.0873043,1031.852
294.1782089,1047.928
294.180373,1035.57
294.6452755,1052.159
294.7986404,1073.45
294.9260238,1018.512
295.059825,1089.552
295.0792428,1045.495
295.1159172,1048.268
295.1698419,1030.695
295.3358681,1028.344
295.4781021,1049.847
295.4931835,1033.907
295.9861371,1031.123
296.1409573,1032.23
296.1495561,1065.713
296.1603042,1043.465
296.7487041,1066.29
296.8731064,1044.55
297.003887,1030.131
297.158177,1041.966
297.370195,1053.073
297.8258432,1074.074
298.7307926,1065.125
298.8266759,1069.053
299.1886244,1058.424
300.167947,1035.257
300.2760923,1050.302
300.3566458,1063.859
301.5834771,1123.503
301.5898098,1094.771
302.1423541,1073.667
302.2792793,1081.163
302.7170238,1089.578
302.8011329,1046.449
302.9818884,1155.934
303.189834,1075.301
303.8777682,1082.139
304.5265214,1074.908
305.165551,1087.269
305.2552421,1077.293
305.8115724,1081.601
305.901074,1078.935
307.8966118,1085.466
308.0061773,1092.049
309.8464267,1086.551
310.4068339,1106.158
322.9787031,1162.588
200.3278244,676.641
201.0637431,671.914
204.535649,668.106
205.5385319,670.488
205.6190466,680.423
205.9655193,688.874
206.4101297,689.937
206.5057192,683.487
206.6505609,697.714
206.7953012,672.575
206.8507068,687.194
206.9399402,670.53
207.081404,683.09
207.2627053,686.903
207.7106689,680.022
208.1576685,691.801
208.3655327,670.159
208.4052479,693.8
208.5090825,789.379
208.6403288,687.252
208.7897879,698.847
208.8019839,682.082
209.4625539,698.401
209.8694251,697.522
210.0271031,702.351
210.0816564,691.502
210.0968075,704.917
210.2452313,700.168
210.4449835,724.442
210.5719999,704.926
210.6838319,702.718
210.7744629,710.337
210.7805035,707.258
210.925428,701.872
211.0702529,700.748
211.3324952,707.652
211.4890824,703.253
211.5071427,692.108
211.5583051,711.89
211.7477994,711.318
211.8499958,706.381
211.9761703,723.178
212.2432922,697.382
212.4351723,716.279
212.5070826,711.867
212.5310474,711.317
212.620891,713.086
212.7855057,708.141
212.8124306,710.53
213.0008091,712.676
213.0217298,688.039
213.3024657,704.049
213.4725194,710.277
213.5440804,713.667
213.579852,703.778
213.6990471,709.926
213.7645762,715.89
213.8151985,708.182
213.8300851,721.98
213.8509246,715.801
213.8747388,715.377
214.1157077,705.523
214.1573292,729.436
214.2940285,707.031
214.3920417,715.767
214.4662644,718.771
214.4751694,712.701
214.4781376,712.296
214.5226564,730.977
214.5641989,718.646
214.6264976,710.469
214.6798822,710.441
214.8843999,705.396
215.0502424,719.437
215.2751099,708.613
215.3046803,727.625
215.3312901,714.972
215.4199659,706.901
215.4495163,709.285
215.4997428,713.319
215.5853963,713.806
215.7270929,705.826
215.7329949,719.347
215.7861056,708.781
215.8126561,705.852
215.8893392,706.337
215.989576,719.248
216.0013655,712.69
216.00726,697.989
216.0219955,709.026
216.0779815,717.172
216.0927123,742.917
216.1427893,723.028
216.4371256,714.062
216.472419,717.304
216.4900636,724.849
216.4930042,749.005
216.5018259,719.256
216.5224083,716.892
216.6047183,711.732
216.6135354,730.149
216.6840591,716.9
216.6869971,712.904
216.8426535,722.957
216.9072328,739.826
216.9189725,718.098
216.924842,709.414
217.0422002,721.266
217.0744626,734.756
217.1067202,717.948
217.2386331,719.836
217.2825863,723.319
217.2943057,730.084
217.3001651,731.802
217.3733947,728.361
217.4583102,711.337
217.496365,713.493
217.5285601,720.523
217.5490453,721.804
217.6397426,724.276
217.6397426,722.697
217.6602174,725.482
217.6631422,721.779
217.6777656,713.286
217.6953125,724.494
217.6982369,721.683
217.7508683,731.308
217.7508683,742.398
217.7947181,717.693
217.8736255,733.113
217.9554253,736.832
217.9729498,718.059
217.978791,724.77
218.089744,723.044
218.1130953,731.173
218.1597905,712.641
218.2648181,719.358
218.3231449,733.92
218.4543233,728.792
218.5213397,724.477
218.5300794,733.863
218.6087214,715.824
218.6611337,732.034
218.6698678,708.287
218.7077118,730.495
218.7309972,721.428
218.7717406,721.953
218.7891997,713.253
218.8328415,720.306
218.9200989,742.538
218.9578996,725.557
219.0247619,739.145
219.030575,725.576
219.1090374,717.764
219.1235644,758.985
219.1322801,728.687
219.1555204,725.351
219.2165143,744.71
219.2165143,719.24
219.3355488,717.954
219.4197049,721.209
219.4284089,725.046
219.4806254,743.388
219.5299296,726.205
219.5705248,723.114
219.6053147,734.382
219.6169101,730.471
219.6198088,722.964
219.6227076,716.14
219.6690818,716.834
219.6806739,727.708
219.741522,741.726
219.8805403,727.993
219.889226,716.986
219.9992155,727.328
220.0599756,734.792
220.1120423,733.889
220.1207189,743.589
220.1351791,730.117
220.2132479,718.44
220.2190296,732.053
220.2190296,732.64
220.2219205,733.169
220.2363741,734.307
220.2623881,722.895
220.305738,730.496
220.3606357,712.692
220.3635247,742.711
220.3866351,727.24
220.4501762,735.359
220.4819399,740.017
220.5858618,720.979
220.6060632,740.064
220.6320337,723.542
220.6435751,748.428
220.6868501,730.562
220.7503049,746.449
220.7647238,743.116
220.9030982,752.941
220.9664908,739.888
221.026985,731.627
221.0673052,736.763
221.1047389,732.799
221.1191348,726.644
221.1277718,724.312
221.1882219,722.26
221.2112461,742.29
221.2170018,739.256
221.2285128,728.262
221.2572875,746.242
221.2745505,726.509
221.3033192,739.18
221.3061959,727.03
221.3608454,732.243
221.3665972,721.517
221.369473,748.479
221.3781004,745.466
221.3924784,727.03
221.4126062,758.002
221.4298571,733.994
221.4327322,739.853
221.470104,732.182
221.5247131,732.248
221.5620695,727.766
221.6310186,729.013
221.659741,734.308
221.6769727,749.143
221.7114321,754.254
221.7229173,741.171
221.7257885,742.726
221.745886,721.624
221.7745936,757.856
221.7803347,755.471
221.8377372,728.81
221.8635635,721.558
221.9238131,746.028
221.9410243,722.284
221.9438927,760.889
221.9697066,725.98
222.0041205,747.193
222.0155907,734.278
222.0528644,745.109
222.1187951,729.743
222.1245272,739.551
222.1474544,738.453
222.1503202,738.594
222.1732447,743.03
222.1761101,741.738
222.1818408,740.232
222.2076271,742.106
222.227681,733.565
222.2649193,748.071
222.282104,743.685
222.282104,746.919
222.3451035,758.732
222.428121,752.396
222.4309831,753.174
222.4882177,740.671
222.5025241,732.331
222.6169419,740.031
222.6798466,741.576
222.7027166,726.039
222.7513076,749.433
222.7598814,746.316
222.8313168,747.763
222.8484579,729.561
222.8627412,729.679
222.8627412,729.669
222.9084414,763.613
222.9170091,733.184
222.9227208,740.165
222.9684087,762.103
222.9912491,745.459
222.9912491,743.283
223.0026685,734.229
223.0083779,746.25
223.0340686,731.629
223.0340686,746.275
223.0997093,758.227
223.1282427,749.899
223.139655,752.94
223.1624779,725.852
223.1795936,734.947
223.1795936,750.272
223.336426,748.177
223.3392764,734.729
223.350678,732.81
223.3649291,733.664
223.4361711,745.835
223.4447186,740.214
223.4504168,744.67
223.5073903,734.13
223.5102386,738.237
223.5244796,753.171
223.5244796,750.376
223.5415675,735.218
223.5415675,771.589
223.5643494,754.365
223.5956707,742.046
223.6924543,747.155
223.737985,734.754
223.746521,743.387
223.7493663,736.459
223.7778168,739.666
223.8176415,764.8
223.8204859,834.349
223.8830524,733.025
223.900113,745.525
223.9029563,740.919
223.9057996,746.118
223.9456015,745.439
223.9541296,746.64
223.9626573,735.469
223.996765,742.093
224.0195006,739.942
224.0308675,742.776
224.0365508,729.778
224.056441,744.798
224.0734884,728.011
224.0763295,735.516
224.1217823,754.844
224.1217823,742.1
224.1501855,737.832
224.1558658,756.557
224.2013024,732.103
224.2041419,750.41
224.2296956,747.39
224.2353738,777.711
224.2495687,790.356
224.2552464,740.197
224.3403948,745.166
224.3460702,742.108
224.3489078,753.465
224.3801196,740.965
224.3829568,749.657
224.3914683,744.512
224.4198374,743.508
224.4652206,744.104
224.4822369,756.026
224.507759,748.802
224.5304429,753.122
224.5304429,736.146
224.5446191,736.956
224.5729689,747.285
224.6041496,769.466
224.6324919,740.396
224.6551631,755.253
224.6636642,748.914
224.6721651,741.562
224.6976656,799.719
224.8364509,749.138
224.8619328,748.993
224.8619328,744.546
224.9072267,760.568
224.9157183,739.915
224.9779803,731.257
224.9921284,768.26
225.0373961,765.885
225.0402251,753.771
225.0600266,755.108
225.071341,731.059
225.0798264,746.535
225.1024526,759.848
225.1165928,750.551
225.1448706,751.526
225.1731448,749.984
225.2579462,742.158
225.2833804,758.014
225.3257644,753.637
225.3427157,773.165
225.3568409,764.323
225.3681403,742.199
225.3935621,756.421
225.4246292,743.694
225.4585158,752.984
225.4923973,736.112
225.4952205,743.299
225.5149821,754.976
225.5460325,765.008
225.5657896,748.391
225.5742564,741.289
225.5742564,738.327
225.622229,746.035
225.6532647,741.018
225.6899377,739.199
225.7068617,748.892
225.7576261,750.006
225.7942821,741.078
225.8619392,761.588
225.8985784,757.652
225.9633869,750.315
226.0140937,762.206
226.0253603,747.872
226.0422592,746.638
226.064789,738.551
226.0788691,754.065
226.095764,762.033
226.1098421,762.716
226.1211039,760.511
226.1267346,758.673
226.1351804,772.111
226.146441,754.25
226.1492561,751.61
226.1717753,759.93
226.1745901,782.791
226.1774048,764.427
226.1942923,753.08
226.2252495,747.127
226.2646434,747.442
226.2927777,756.289
226.3096566,758.276
226.3293471,746.036
226.3490359,762.285
226.3574734,755.512
226.3827841,755.91
226.3884083,769.301
226.4530766,750.386
226.4980524,742.57
226.5064844,754.222
226.5121055,752.095
226.5289681,744.994
226.5373989,739.706
226.5514495,762.303
226.5570696,746.912
226.571119,756.566
226.5739288,747.433
226.6244989,767.18
226.6385442,752.7
226.6441621,760.586
226.6525886,746.003
226.6666321,765.007
226.6947165,760.534
226.700333,764.547
226.7059493,778.838
226.7143736,757.076
226.7312211,760.408
226.7424521,779.239
226.8014057,745.966
226.8182467,749.2
226.8406995,749.182
226.8575377,758.547
226.8631501,746.151
226.9080446,767.967
226.9164613,760.734
226.9164613,738.262
226.9360992,764.621
226.9529302,763.262
226.9725649,749.435
226.9753697,751.445
227.0062204,758.799
227.0062204,759.236
227.0146335,761.131
227.0146335,750.595
227.0230463,743.365
227.0398709,764.309
227.0651055,760.31
227.0679091,754.975
227.0931406,749.99
227.095944,754.798
227.1099601,759.176
227.1211723,766.818
227.1295812,746.698
227.1548058,760.728
227.1688183,751.011
227.1884343,762.218
227.2276612,754.842
227.2388677,765.979
227.2416692,747.807
227.2500736,753.898
227.2612789,764.684
227.2696826,745.673
227.2696826,745.977
227.2892899,755.384
227.3200979,745.618
227.3228985,757.206
227.3228985,754.38
227.3397009,748.889
227.3397009,764.567
227.3425012,739.173
227.387301,754.396
227.387301,747.07
227.3901007,743.566
227.4096977,754.554
227.4152965,750.107
227.4264937,754.866
227.460082,778.032
227.4656796,761.358
227.4684783,749.88
227.4740757,732.733
227.48527,760.4
227.4908669,762.13
227.4936654,750.745
227.5244457,761.513
227.5300417,750.676
227.5356376,767.554
227.5524243,747.0
227.5636148,775.893
227.5692098,748.346
227.5803994,773.745
227.5831967,781.514
227.59998,755.663
227.6223557,770.418
227.6279492,758.057
227.6754891,754.969
227.6922655,779.506
227.7118364,765.362
227.739792,744.372
227.7537685,757.11
227.7565637,754.687
227.7817189,750.179
227.7845137,770.797
227.8264324,770.917
227.8655495,751.925
227.915833,756.529
227.9744832,744.823
227.9772757,749.427
228.0107828,748.161
228.0414934,757.505
228.0470767,765.922
228.0638258,762.351
228.0721999,780.21
228.0749912,761.642
228.1168564,761.733
228.1363909,752.703
228.1894047,760.258
228.2005639,749.122
228.2033537,753.065
228.2061433,764.048
228.208933,751.858
228.2117226,754.239
228.231249,760.088
228.2479846,753.114
228.2647189,760.932
228.3846124,751.331
228.3901873,751.828
228.3985494,769.264
228.4319948,765.762
228.4431422,749.125
228.4431422,763.823
228.445929,750.312
228.454289,757.012
228.4626488,759.102
228.4654353,768.551
228.4737947,765.659
228.5323016,772.852
228.5573714,762.898
228.5601568,768.181
228.5768683,765.015
228.5796534,758.004
228.5907936,760.277
228.6409177,753.867
228.6520548,752.973
228.6548391,752.361
228.6631915,779.348
228.7494821,763.983
228.7661798,749.133
228.7745281,760.065
228.7856588,758.986
228.791224,762.435
228.8023538,783.226
228.8301761,782.98
228.8413041,751.167
228.8413041,767.813
228.8496498,761.493
228.8607768,759.003
228.8635585,751.833
228.8663401,747.774
228.8774663,767.082
228.9164038,761.674
228.9275276,761.265
228.9330893,748.452
228.9358701,749.228
228.9664566,747.36
228.9998191,756.309
229.0109388,776.063
229.0109388,758.127
229.022058,759.615
229.0248377,756.365
229.030397,776.727
229.0387358,770.513
229.0387358,755.565
229.0470742,757.396
229.0470742,760.847
229.0637502,755.903
229.0943196,748.624
229.1054347,754.38
229.1165494,758.932
229.1165494,773.459
229.1359986,768.33
229.1471118,772.337
229.14989,762.145
229.14989,753.95
229.1554462,754.082
229.1693364,750.674
229.1721143,764.183
229.2582134,761.074
229.2776506,757.54
229.2776506,761.858
229.2804273,775.396
229.2915334,766.244
229.2915334,761.797
229.2943098,751.089
229.3331766,771.903
229.3359525,764.195
229.3359525,771.737
229.3553832,758.92
229.3553832,759.368
229.3637101,764.817
229.3692612,758.763
229.3748122,770.141
229.3831384,756.119
229.4358641,778.307
229.4858036,771.599
229.5135431,763.305
229.5301851,752.604
229.571785,773.164
229.6189225,768.075
229.6383292,760.493
229.6411014,782.706
229.6521901,765.454
229.6688221,762.051
229.6771377,759.449
229.7159397,766.338
229.7159397,760.833
229.7242535,780.947
229.7270247,784.715
229.7602767,781.557
229.7658183,748.29
229.7658183,760.103
229.7741303,769.004
229.7796715,760.467
229.8046053,762.707
229.8129159,779.505
229.8239963,776.644
229.837846,797.126
229.8433857,776.189
229.8461555,761.691
229.8489252,778.016
229.9070822,757.89
229.9153892,752.867
229.9569194,776.965
229.9569194,763.002
229.9956741,752.073
230.0095135,763.718
230.0233521,774.665
230.0344224,756.937
230.0482595,770.034
230.053794,768.363
230.0593285,753.915
230.0620957,762.263
230.0869988,764.561
230.0925325,766.314
230.1063661,755.636
230.1091327,756.439
230.1506279,768.182
230.1561601,766.77
230.1616921,775.252
230.1672239,760.435
230.1699898,769.25
230.181053,780.132
230.1976468,766.974
230.2197701,761.671
230.2418912,765.73
230.2474211,754.847
230.2640101,768.91
230.2723042,767.796
230.2723042,762.458
230.3497011,782.985
230.3662827,770.87
230.3662827,761.137
230.3745731,768.766
230.4160206,754.669
230.4160206,773.824
230.427072,767.792
230.427072,788.106
230.4325975,778.258
230.4381228,779.458
230.4381228,768.988
230.4436481,775.92
230.4519357,766.51
230.4574606,764.602
230.460223,773.739
230.460223,760.11
230.4878452,769.477
230.4961312,782.663
230.4961312,772.243
230.5209874,766.428
230.5292722,751.568
230.5347953,756.956
230.5568862,769.125
230.5844968,773.648
230.5900185,761.423
230.6093435,775.542
230.6259065,760.786
230.6314272,763.46
230.6452285,775.884
230.6479886,758.921
230.6535088,767.352
230.6728285,769.719
230.7473321,780.604
230.7556088,761.815
230.7583676,764.967
230.7638852,776.757
230.7776785,763.022
230.7831957,765.458
230.8025045,793.242
230.8218117,779.103
230.8273277,763.857
230.8300857,762.055
230.8383594,775.402
230.8466329,764.973
230.8659364,773.212
230.882481,763.931
230.9321076,761.417
230.9431343,771.13
