Eccentricity,roundness,Class
0.888638218,0.794131251,HOROZ
0.878329912,0.766979632,HOROZ
0.888120295,0.731727921,HOROZ
0.883559383,0.785040383,HOROZ
0.879707675,0.803410071,HOROZ
0.854640599,0.808077007,HOROZ
0.853243411,0.808308201,HOROZ
0.869263361,0.796109462,HOROZ
0.877320435,0.809359328,HOROZ
0.876734529,0.787354167,HOROZ
0.894141275,0.784525494,HOROZ
0.855753871,0.793023267,HOROZ
0.855753871,0.793023267,HOROZ
0.900281303,0.777631881,HOROZ
0.875248328,0.812062127,HOROZ
0.851980832,0.808608684,HOROZ
0.856178768,0.796261121,HOROZ
0.867527997,0.801545271,HOROZ
0.843363352,0.834391023,HOROZ
0.840986218,0.807440929,HOROZ
0.890144871,0.760609511,HOROZ
0.847302678,0.750796036,HOROZ
0.853909261,0.824861119,HOROZ
0.789829609,0.850241125,HOROZ
0.892042176,0.780569046,HOROZ
0.869860293,0.812238198,HOROZ
0.89024609,0.767851627,HOROZ
0.879971256,0.755257597,HOROZ
0.880727511,0.730253242,HOROZ
0.889083588,0.776190096,HOROZ
0.889920777,0.773519135,HOROZ
0.875368764,0.803963075,HOROZ
0.855647078,0.812480732,HOROZ
0.885698373,0.773940942,HOROZ
0.873783517,0.783809235,HOROZ
0.8441866,0.80532291,HOROZ
0.875753848,0.795509311,HOROZ
0.8798877,0.805606565,HOROZ
0.881254525,0.769919708,HOROZ
0.883851759,0.767824176,HOROZ
0.878396184,0.780976226,HOROZ
0.81411022,0.787765954,HOROZ
0.81411022,0.787765954,HOROZ
0.890123957,0.758432371,HOROZ
0.887741362,0.75162351,HOROZ
0.874530274,0.778252989,HOROZ
0.866067487,0.804555027,HOROZ
0.866067487,0.804555027,HOROZ
0.873786713,0.806935218,HOROZ
0.886365742,0.790847576,HOROZ
0.877759316,0.800915732,HOROZ
0.86115438,0.827911363,HOROZ
0.873287521,0.80169258,HOROZ
0.825718761,0.831907903,HOROZ
0.880550998,0.780719812,HOROZ
0.884607234,0.799686915,HOROZ
0.859122643,0.79532734,HOROZ
0.883341335,0.795894579,HOROZ
0.854120547,0.795380054,HOROZ
0.854372748,0.79760429,HOROZ
0.833284981,0.81262345,HOROZ
0.840178453,0.807189576,HOROZ
0.852421834,0.817936469,HOROZ
0.871825578,0.796822752,HOROZ
0.879804135,0.773315278,HOROZ
0.880801791,0.790038935,HOROZ
0.858644876,0.827658149,HOROZ
0.883271595,0.743023908,HOROZ
0.889664176,0.784290638,HOROZ
0.863100572,0.815270286,HOROZ
0.866486688,0.802360153,HOROZ
0.8815357,0.771439819,HOROZ
0.889473922,0.769701951,HOROZ
0.8575331,0.839370788,HOROZ
0.882951441,0.794916235,HOROZ
0.860684408,0.774360157,HOROZ
0.875976279,0.802790643,HOROZ
0.883116262,0.801980551,HOROZ
0.863372309,0.815868512,HOROZ
0.866966179,0.798569462,HOROZ
0.889585627,0.763683156,HOROZ
0.866030576,0.800874787,HOROZ
0.886513157,0.757515425,HOROZ
0.866526674,0.815746157,HOROZ
0.839950515,0.79294675,HOROZ
0.890779604,0.77074338,HOROZ
0.865008237,0.816873641,HOROZ
0.874826107,0.815899036,HOROZ
0.854540566,0.81472093,HOROZ
0.879232109,0.760486826,HOROZ
0.888261546,0.788363195,HOROZ
0.878843157,0.783312196,HOROZ
0.860777033,0.811321576,HOROZ
0.904744384,0.73140985,HOROZ
0.852615318,0.779857014,HOROZ
0.891496952,0.769689432,HOROZ
0.877402161,0.806269113,HOROZ
0.83541069,0.805568892,HOROZ
0.837132219,0.791592587,HOROZ
0.854672412,0.823165867,HOROZ
0.875941239,0.810363994,HOROZ
0.872050401,0.818031317,HOROZ
0.866037699,0.799473236,HOROZ
0.86977843,0.8136389,HOROZ
0.844526406,0.806493104,HOROZ
0.87506342,0.800997856,HOROZ
0.8774459,0.750049135,HOROZ
0.884181951,0.771535445,HOROZ
0.880823335,0.783122237,HOROZ
0.87272629,0.78859082,HOROZ
0.859372822,0.804318975,HOROZ
0.864007014,0.793799822,HOROZ
0.884516061,0.791168203,HOROZ
0.863303314,0.827687162,HOROZ
0.863303314,0.827687162,HOROZ
0.87412766,0.786678199,HOROZ
0.864971831,0.798621766,HOROZ
0.871704192,0.808301898,HOROZ
0.887550835,0.790266067,HOROZ
0.891048883,0.794558206,HOROZ
0.872641331,0.802211107,HOROZ
0.864537565,0.816360535,HOROZ
0.878666287,0.790643509,HOROZ
0.838811873,0.797970388,HOROZ
0.875532587,0.796281571,HOROZ
0.864062854,0.812296734,HOROZ
0.886469957,0.779577919,HOROZ
0.879618698,0.797412749,HOROZ
0.888120068,0.793262165,HOROZ
0.858111824,0.829597654,HOROZ
0.858111824,0.829597654,HOROZ
0.84167748,0.82747098,HOROZ
0.864710358,0.719375817,HOROZ
0.880117632,0.774174728,HOROZ
0.86000695,0.827342946,HOROZ
0.876636564,0.800288541,HOROZ
0.85846078,0.806066626,HOROZ
0.883479853,0.784932736,HOROZ
0.87993122,0.78942843,HOROZ
0.884445663,0.800261146,HOROZ
0.807969439,0.820396002,HOROZ
0.807969439,0.820396002,HOROZ
0.858396289,0.794246265,HOROZ
0.863216602,0.822866592,HOROZ
0.867607593,0.780219122,HOROZ
0.898411272,0.770683984,HOROZ
0.831685953,0.841396401,HOROZ
0.84637317,0.807996666,HOROZ
0.887078536,0.787110529,HOROZ
0.886454842,0.797352965,HOROZ
0.872446307,0.82137603,HOROZ
0.878253803,0.785812925,HOROZ
0.868032152,0.772643085,HOROZ
0.862880156,0.802782163,HOROZ
0.891271002,0.784522354,HOROZ
0.878742297,0.782503705,HOROZ
0.776950254,0.846956111,HOROZ
0.859167244,0.805665289,HOROZ
0.884719271,0.802773975,HOROZ
0.884493439,0.778623944,HOROZ
0.879838172,0.794110051,HOROZ
0.878711338,0.809725786,HOROZ
0.840691128,0.801165223,HOROZ
0.840691128,0.801165223,HOROZ
0.881735721,0.785330363,HOROZ
0.859959709,0.800643524,HOROZ
0.90564377,0.74852253,HOROZ
0.817210699,0.806224967,HOROZ
0.875963149,0.813031654,HOROZ
0.868860026,0.803835161,HOROZ
0.853430965,0.821280189,HOROZ
0.82939622,0.763737908,HOROZ
0.845388038,0.80864689,HOROZ
0.87604273,0.802963795,HOROZ
0.898627296,0.754040011,HOROZ
0.867613544,0.820720956,HOROZ
0.885938373,0.787847456,HOROZ
0.872424839,0.809109791,HOROZ
0.880841666,0.786959603,HOROZ
0.871902144,0.802119442,HOROZ
0.87738519,0.747892616,HOROZ
0.834083115,0.83604304,HOROZ
0.870445188,0.819203426,HOROZ
0.870505455,0.797486655,HOROZ
0.850585052,0.802152821,HOROZ
0.885954267,0.798964751,HOROZ
0.85104119,0.829386722,HOROZ
0.860264745,0.762068104,HOROZ
0.863393038,0.794121664,HOROZ
0.844473023,0.831300224,HOROZ
0.850614034,0.817262262,HOROZ
0.878433641,0.796371424,HOROZ
0.876560931,0.796351763,HOROZ
0.904522875,0.771310679,HOROZ
0.877197014,0.782742007,HOROZ
0.877599852,0.807645758,HOROZ
0.866519616,0.78166372,HOROZ
0.873869678,0.816155847,HOROZ
0.89486456,0.762173508,HOROZ
0.864186638,0.772732211,HOROZ
0.872814534,0.810188909,HOROZ
0.871522558,0.738350265,HOROZ
0.834754061,0.832276326,HOROZ
0.879485996,0.805187158,HOROZ
0.861825561,0.802159756,HOROZ
0.8651296,0.785448114,HOROZ
0.861641608,0.83217832,HOROZ
0.886283285,0.783598388,HOROZ
0.867033131,0.815131688,HOROZ
0.869588556,0.789696959,HOROZ
0.883940587,0.765593653,HOROZ
0.853119833,0.800017404,HOROZ
0.852316996,0.830993163,HOROZ
0.891898117,0.765632771,HOROZ
0.881917816,0.723278914,HOROZ
0.841147755,0.842931877,HOROZ
0.864543852,0.825471437,HOROZ
0.865413669,0.777260999,HOROZ
0.880753141,0.795868881,HOROZ
0.857291275,0.825887275,HOROZ
0.894695744,0.77070444,HOROZ
0.855255486,0.816911144,HOROZ
0.855255486,0.816911144,HOROZ
0.86754036,0.817898503,HOROZ
0.879372713,0.804897747,HOROZ
0.879605493,0.784005423,HOROZ
0.879309612,0.749184145,HOROZ
0.880551448,0.804671214,HOROZ
0.847562017,0.805387316,HOROZ
0.899682026,0.76336736,HOROZ
0.806362745,0.838615646,HOROZ
0.853706089,0.823341781,HOROZ
0.850859879,0.822075836,HOROZ
0.876366493,0.799777846,HOROZ
0.867697944,0.79547101,HOROZ
0.877394431,0.796821356,HOROZ
0.865412837,0.815277169,HOROZ
0.882948537,0.79901394,HOROZ
0.842978957,0.794246974,HOROZ
0.882818466,0.763464623,HOROZ
0.844740516,0.819537781,HOROZ
0.86513247,0.833771871,HOROZ
0.880280422,0.812686974,HOROZ
0.883172218,0.789046902,HOROZ
0.860847343,0.81180949,HOROZ
0.894288693,0.776898592,HOROZ
0.825237878,0.812828955,HOROZ
0.865058406,0.810413452,HOROZ
0.829959922,0.836480358,HOROZ
0.8852638,0.792539269,HOROZ
0.856866397,0.812327441,HOROZ
0.89910518,0.772660655,HOROZ
0.867085054,0.777959312,HOROZ
0.867327182,0.832839774,HOROZ
0.863377921,0.803549268,HOROZ
0.883786849,0.787563551,HOROZ
0.844598059,0.811766802,HOROZ
0.85982077,0.812365798,HOROZ
0.878898022,0.800197538,HOROZ
0.858948688,0.810119905,HOROZ
0.864238252,0.791767096,HOROZ
0.865610274,0.770773229,HOROZ
0.861757507,0.812117467,HOROZ
0.851086821,0.805447074,HOROZ
0.882481435,0.804141339,HOROZ
0.871352563,0.800003099,HOROZ
0.861055522,0.761210223,HOROZ
0.867085207,0.796520047,HOROZ
0.886813191,0.757580364,HOROZ
0.864415161,0.788166384,HOROZ
0.791072344,0.811161499,HOROZ
0.894938615,0.766108081,HOROZ
0.84262605,0.819850656,HOROZ
0.850348163,0.825048184,HOROZ
0.872884179,0.672002766,HOROZ
0.823244726,0.681117397,HOROZ
0.854619754,0.722582284,HOROZ
0.886842174,0.796226053,HOROZ
0.851553134,0.819164031,HOROZ
0.823209939,0.832728107,HOROZ
0.845039996,0.809330182,HOROZ
0.862794185,0.820555624,HOROZ
0.862794185,0.820555624,HOROZ
0.864785328,0.787714669,HOROZ
0.852299559,0.786877905,HOROZ
0.862068054,0.824020608,HOROZ
0.877010646,0.767341671,HOROZ
0.893544636,0.758533659,HOROZ
0.873859644,0.746787965,HOROZ
0.860824787,0.827535654,HOROZ
0.860769454,0.804008859,HOROZ
0.867147718,0.809567818,HOROZ
0.85025325,0.795002367,HOROZ
0.89979127,0.770185554,HOROZ
0.847359836,0.798728556,HOROZ
0.847359836,0.798728556,HOROZ
0.846778239,0.836785297,HOROZ
0.884771108,0.769941172,HOROZ
0.854112654,0.816410951,HOROZ
0.883799923,0.787440549,HOROZ
0.862350901,0.799459733,HOROZ
0.869237697,0.818787898,HOROZ
0.869777003,0.795267921,HOROZ
0.885248949,0.805515517,HOROZ
0.856181401,0.834239929,HOROZ
0.870434037,0.817476891,HOROZ
0.873760381,0.811784615,HOROZ
0.834554595,0.836542275,HOROZ
0.886783209,0.790772581,HOROZ
0.889431436,0.774863433,HOROZ
0.889431436,0.774863433,HOROZ
0.87627314,0.81264707,HOROZ
0.874353745,0.766733269,HOROZ
0.862393679,0.783714587,HOROZ
0.870655518,0.784483145,HOROZ
0.90362516,0.730447982,HOROZ
0.881838093,0.777246646,HOROZ
0.878794117,0.751269734,HOROZ
0.889697111,0.770026906,HOROZ
0.868922572,0.789488352,HOROZ
0.868922572,0.789488352,HOROZ
0.860767381,0.807591164,HOROZ
0.863880221,0.777611957,HOROZ
0.881468627,0.792949175,HOROZ
0.859259019,0.816660875,HOROZ
0.854464294,0.788816286,HOROZ
0.878002604,0.773730723,HOROZ
0.876151913,0.769454476,HOROZ
0.88022642,0.625519087,HOROZ
0.851433576,0.832452947,HOROZ
0.865130645,0.806160488,HOROZ
0.880852811,0.76746192,HOROZ
0.853628726,0.815163266,HOROZ
0.875614633,0.799129256,HOROZ
0.874970728,0.787979362,HOROZ
0.874970728,0.787979362,HOROZ
0.89944456,0.773416441,HOROZ
0.865432761,0.815108739,HOROZ
0.828534609,0.815985423,HOROZ
0.873034873,0.798998603,HOROZ
0.847596865,0.788644136,HOROZ
0.878865515,0.801206326,HOROZ
0.861759511,0.802453229,HOROZ
0.898252218,0.76404822,HOROZ
0.885893033,0.76721779,HOROZ
0.889514903,0.782775319,HOROZ
0.871957388,0.810502622,HOROZ
0.890540186,0.776472594,HOROZ
0.886511689,0.783012362,HOROZ
0.863315134,0.809954596,HOROZ
0.845845112,0.797893016,HOROZ
0.862615679,0.760368328,HOROZ
0.843825571,0.803322175,HOROZ
0.886028085,0.784969021,HOROZ
0.814231801,0.850847531,HOROZ
0.857110364,0.754772158,HOROZ
0.860186773,0.756473777,HOROZ
0.876683934,0.799559474,HOROZ
0.853467489,0.823253483,HOROZ
0.883847075,0.790852806,HOROZ
0.836950746,0.803310953,HOROZ
0.877824426,0.78184213,HOROZ
0.852146986,0.774713316,HOROZ
0.845887051,0.803927506,HOROZ
0.850082877,0.792783326,HOROZ
0.855664503,0.810520326,HOROZ
0.87530844,0.770436114,HOROZ
0.876701651,0.759992038,HOROZ
0.876033103,0.788474853,HOROZ
0.805638828,0.879132618,HOROZ
0.891661919,0.783755933,HOROZ
0.872342021,0.781575631,HOROZ
0.875526446,0.796802027,HOROZ
0.878595597,0.797951396,HOROZ
0.877686075,0.738178633,HOROZ
0.845954462,0.811416707,HOROZ
0.870242148,0.799530703,HOROZ
0.871715206,0.809356655,HOROZ
0.878620065,0.776477325,HOROZ
0.885402155,0.705553354,HOROZ
0.835467682,0.809078007,HOROZ
0.874063228,0.784632116,HOROZ
0.830590903,0.850693246,HOROZ
0.840136409,0.792996789,HOROZ
0.86232214,0.823487392,HOROZ
0.889947787,0.775318136,HOROZ
0.870497491,0.812647816,HOROZ
0.895673883,0.78386278,HOROZ
0.871507332,0.818427804,HOROZ
0.867020454,0.819398058,HOROZ
0.875143852,0.804625187,HOROZ
0.901132084,0.781858954,HOROZ
0.870753257,0.797069468,HOROZ
0.879282398,0.811347171,HOROZ
0.865149483,0.792459273,HOROZ
0.885092129,0.739045341,HOROZ
0.869664302,0.812243008,HOROZ
0.861680656,0.813137599,HOROZ
0.870138613,0.79526046,HOROZ
0.873762459,0.790078258,HOROZ
0.863595319,0.757762289,HOROZ
0.861896481,0.7937351,HOROZ
0.875204569,0.802339886,HOROZ
0.861079151,0.816816309,HOROZ
0.837496751,0.809556546,HOROZ
0.883615989,0.782333807,HOROZ
0.871999178,0.789673505,HOROZ
0.857576553,0.825967788,HOROZ
0.861095198,0.790786081,HOROZ
0.847757146,0.771008465,HOROZ
0.865661024,0.834960356,HOROZ
0.891035966,0.72174317,HOROZ
0.878536568,0.800197514,HOROZ
0.884511503,0.787378314,HOROZ
0.895568447,0.777332903,HOROZ
0.830062799,0.825063257,HOROZ
0.845404976,0.814966823,HOROZ
0.879434599,0.800790961,HOROZ
0.879013415,0.813106114,HOROZ
0.871920159,0.804626563,HOROZ
0.888550983,0.77532556,HOROZ
0.900587195,0.771840046,HOROZ
0.873102576,0.748511932,HOROZ
0.873102576,0.748511932,HOROZ
0.886071118,0.779489796,HOROZ
0.875051729,0.813510434,HOROZ
0.881992593,0.77501869,HOROZ
0.87751083,0.772461687,HOROZ
0.858730398,0.78280907,HOROZ
0.866270267,0.809664365,HOROZ
0.883229276,0.789084332,HOROZ
0.886859816,0.783539358,HOROZ
0.885707695,0.766542748,HOROZ
0.850185565,0.837414219,HOROZ
0.896132377,0.776858478,HOROZ
0.866304237,0.81320128,HOROZ
0.877727867,0.778781416,HOROZ
0.863118411,0.801084411,HOROZ
0.886650483,0.774906934,HOROZ
0.865454069,0.808982102,HOROZ
0.8567877,0.811705362,HOROZ
0.890413782,0.79058429,HOROZ
0.870025081,0.780946089,HOROZ
0.887102401,0.768806799,HOROZ
0.85359694,0.818175054,HOROZ
0.872199671,0.810396462,HOROZ
0.867440097,0.793343326,HOROZ
0.890609441,0.782351885,HOROZ
0.882317203,0.775723335,HOROZ
0.82828133,0.807781765,HOROZ
0.873688944,0.816847985,HOROZ
0.87911779,0.790800872,HOROZ
0.864352047,0.795955873,HOROZ
0.84587977,0.841697444,HOROZ
0.882038289,0.757453366,HOROZ
0.868879988,0.788289775,HOROZ
0.876420938,0.794318458,HOROZ
0.869482291,0.807364467,HOROZ
0.87846496,0.794822854,HOROZ
0.884770614,0.806680199,HOROZ
0.879647536,0.764914695,HOROZ
0.90612554,0.759142359,HOROZ
0.883864477,0.760604661,HOROZ
0.882626046,0.782484239,HOROZ
0.877553327,0.763480265,HOROZ
0.865962026,0.789110471,HOROZ
0.85690576,0.803859853,HOROZ
0.834069089,0.828873492,HOROZ
0.876881373,0.809384991,HOROZ
0.860547519,0.822826724,HOROZ
0.855205072,0.840522423,HOROZ
0.855402192,0.816648681,HOROZ
0.895419817,0.770144531,HOROZ
0.846388692,0.808870643,HOROZ
0.863854252,0.826549948,HOROZ
0.889351236,0.769904643,HOROZ
0.880350278,0.784241866,HOROZ
0.880411057,0.786428824,HOROZ
0.823011768,0.79706216,HOROZ
0.813202766,0.826059438,HOROZ
0.880162072,0.790668237,HOROZ
0.893206561,0.791676753,HOROZ
0.886417755,0.77048406,HOROZ
0.896620703,0.775082199,HOROZ
0.876578118,0.808223684,HOROZ
0.889836087,0.769229448,HOROZ
0.83605661,0.831896308,HOROZ
0.867262953,0.799625593,HOROZ
0.868884769,0.777699527,HOROZ
0.846279313,0.813042306,HOROZ
0.877762001,0.771116811,HOROZ
0.862302098,0.815005872,HOROZ
0.876564829,0.795722794,HOROZ
0.875991201,0.811097829,HOROZ
0.893144463,0.754747728,HOROZ
0.854549641,0.812606671,HOROZ
0.864755596,0.790593037,HOROZ
0.888843432,0.777950927,HOROZ
0.843319721,0.82413701,HOROZ
0.827638679,0.803104563,HOROZ
0.902485052,0.723584746,HOROZ
0.860248288,0.825659286,HOROZ
0.879201774,0.792722401,HOROZ
0.879201774,0.792722401,HOROZ
0.845408865,0.7843621,HOROZ
0.866224722,0.808315604,HOROZ
0.883391085,0.784773411,HOROZ
0.861655779,0.82495304,HOROZ
0.851105849,0.806928304,HOROZ
0.873663343,0.780569594,HOROZ
0.867559959,0.783144414,HOROZ
0.886209899,0.776328723,HOROZ
0.885282815,0.775340026,HOROZ
0.875516275,0.799979997,HOROZ
0.834447684,0.810365247,HOROZ
0.834447684,0.810365247,HOROZ
0.85784932,0.823550374,HOROZ
0.866050742,0.816404214,HOROZ
0.836241165,0.784252926,HOROZ
0.85282251,0.818975637,HOROZ
0.87092525,0.813404355,HOROZ
0.907712239,0.742966554,HOROZ
0.8672693,0.826129913,HOROZ
0.876395378,0.813606203,HOROZ
0.863794315,0.808289069,HOROZ
0.855486786,0.79044014,HOROZ
0.853154251,0.809474836,HOROZ
0.876386959,0.76459489,HOROZ
0.869828757,0.821715997,HOROZ
0.862873671,0.795130145,HOROZ
0.876890302,0.753972945,HOROZ
0.85398248,0.827429919,HOROZ
0.867442691,0.789363416,HOROZ
0.889224877,0.748660454,HOROZ
0.872212424,0.794207954,HOROZ
0.882109025,0.786921913,HOROZ
0.864915336,0.792392072,HOROZ
0.86782629,0.785369035,HOROZ
0.859346007,0.789867867,HOROZ
0.849183198,0.807512478,HOROZ
0.871344284,0.797164958,HOROZ
0.867612073,0.803715915,HOROZ
0.881616372,0.784191862,HOROZ
0.881616372,0.784191862,HOROZ
0.860630039,0.81450615,HOROZ
0.810592557,0.815081911,HOROZ
0.871969331,0.808803437,HOROZ
0.884839475,0.794220587,HOROZ
0.8752443,0.767795222,HOROZ
0.875999437,0.789585148,HOROZ
0.863018018,0.816674742,HOROZ
0.871454945,0.814462389,HOROZ
0.881916584,0.790650123,HOROZ
0.856505791,0.782449922,HOROZ
0.87144353,0.807500983,HOROZ
0.864762842,0.810444694,HOROZ
0.861678652,0.829869623,HOROZ
0.894808875,0.742381567,HOROZ
0.866660896,0.72385573,HOROZ
0.871113951,0.746530504,HOROZ
0.871113951,0.746530504,HOROZ
0.855477442,0.807455377,HOROZ
0.903381985,0.708291643,HOROZ
0.870678794,0.791719685,HOROZ
0.891801038,0.776711551,HOROZ
0.891801038,0.776711551,HOROZ
0.8631375,0.828146161,HOROZ
0.886774858,0.577843594,HOROZ
0.882895016,0.779820448,HOROZ
0.890746666,0.789219533,HOROZ
0.846164921,0.748304333,HOROZ
0.878224113,0.802756094,HOROZ
0.851724644,0.754082039,HOROZ
0.872899484,0.817386418,HOROZ
0.870924261,0.811659393,HOROZ
0.846882105,0.819971335,HOROZ
0.88717173,0.766751707,HOROZ
0.830655762,0.819376042,HOROZ
0.879243489,0.794468426,HOROZ
0.867538821,0.756392449,HOROZ
0.859664632,0.776922623,HOROZ
0.872734461,0.795153241,HOROZ
0.878059615,0.757154721,HOROZ
0.87712293,0.790845481,HOROZ
0.881875244,0.804600771,HOROZ
0.860886225,0.762258937,HOROZ
0.88194039,0.776643194,HOROZ
0.889754711,0.788973293,HOROZ
0.886133894,0.776426531,HOROZ
0.88066917,0.773815896,HOROZ
0.852212292,0.801737436,HOROZ
0.826563501,0.822567764,HOROZ
0.798122297,0.851158456,HOROZ
0.865794196,0.791546818,HOROZ
0.884764474,0.798880373,HOROZ
0.833701324,0.787170501,HOROZ
0.89665381,0.71410809,HOROZ
0.876273623,0.811713715,HOROZ
0.854911607,0.780199376,HOROZ
0.854911607,0.780199376,HOROZ
0.852754486,0.82442434,HOROZ
0.833487529,0.843294168,HOROZ
0.883195075,0.790454865,HOROZ
0.89567079,0.75009722,HOROZ
0.862360538,0.796931348,HOROZ
0.892498261,0.779688824,HOROZ
0.879637589,0.757621357,HOROZ
0.867632447,0.810740067,HOROZ
0.836931332,0.811235676,HOROZ
0.860713216,0.751534561,HOROZ
0.876430856,0.789026074,HOROZ
0.867043973,0.819745153,HOROZ
0.83291424,0.838223037,HOROZ
0.861978811,0.812831125,HOROZ
0.888966385,0.785866084,HOROZ
0.870827118,0.785348663,HOROZ
0.781842716,0.808417015,HOROZ
0.883477924,0.790523352,HOROZ
0.888406742,0.760755179,HOROZ
0.860136444,0.794538108,HOROZ
0.86202837,0.717878905,HOROZ
0.890334964,0.746131925,HOROZ
0.881876937,0.793135123,HOROZ
0.892395602,0.780544028,HOROZ
0.878535214,0.794024403,HOROZ
0.883980975,0.769454897,HOROZ
0.861026373,0.808081431,HOROZ
0.861026373,0.808081431,HOROZ
0.854903708,0.757940336,HOROZ
0.854123647,0.78740751,HOROZ
0.863700664,0.818317416,HOROZ
0.870288862,0.777143097,HOROZ
0.878169704,0.785777546,HOROZ
0.885437823,0.752140532,HOROZ
0.880073512,0.789939603,HOROZ
0.836762786,0.814585716,HOROZ
0.901798542,0.766231817,HOROZ
0.871927732,0.815904529,HOROZ
0.890553912,0.770644026,HOROZ
0.886179124,0.782079144,HOROZ
0.873328587,0.791744455,HOROZ
0.878071843,0.779007948,HOROZ
0.880130364,0.798612234,HOROZ
0.878486928,0.762450526,HOROZ
0.879414742,0.787692817,HOROZ
0.879414742,0.787692817,HOROZ
0.865547257,0.81420443,HOROZ
0.885962097,0.756958402,HOROZ
0.883420672,0.800342614,HOROZ
0.873167914,0.805718138,HOROZ
0.869196456,0.82426884,HOROZ
0.845142417,0.839111642,HOROZ
0.861748489,0.781460082,HOROZ
0.871063236,0.757865401,HOROZ
0.86926848,0.788808932,HOROZ
0.86926848,0.788808932,HOROZ
0.860115554,0.812348547,HOROZ
0.872241058,0.824479159,HOROZ
0.879341576,0.80249169,HOROZ
0.874837171,0.763538087,HOROZ
0.862419264,0.805590676,HOROZ
0.841826116,0.821647734,HOROZ
0.892774752,0.736779403,HOROZ
0.827855642,0.842658189,HOROZ
0.872470497,0.761016362,HOROZ
0.827555181,0.818949439,HOROZ
0.859763904,0.767338442,HOROZ
0.891115115,0.735209624,HOROZ
0.891115115,0.735209624,HOROZ
0.880022565,0.775625388,HOROZ
0.841137785,0.784566646,HOROZ
0.877319295,0.79136693,HOROZ
0.861754256,0.791230454,HOROZ
0.852468569,0.784794833,HOROZ
0.876647413,0.776238977,HOROZ
0.893735059,0.794389513,HOROZ
0.893735059,0.794389513,HOROZ
0.867355873,0.813559769,HOROZ
0.832462786,0.788075119,HOROZ
0.880707453,0.759913822,HOROZ
0.855772619,0.755657198,HOROZ
0.845098408,0.767049872,HOROZ
0.886914003,0.785906649,HOROZ
0.892426317,0.757331858,HOROZ
0.860274939,0.79540334,HOROZ
0.870109464,0.804917036,HOROZ
0.872610566,0.756656953,HOROZ
0.881289123,0.777874438,HOROZ
0.867018825,0.814019838,HOROZ
0.885608862,0.788893574,HOROZ
0.899088263,0.760089569,HOROZ
0.89778876,0.772677503,HOROZ
0.870226268,0.816733639,HOROZ
0.878954042,0.799914957,HOROZ
0.840639758,0.792245341,HOROZ
0.875744425,0.783402501,HOROZ
0.881329348,0.774207249,HOROZ
0.85929613,0.779209712,HOROZ
0.875510528,0.802762326,HOROZ
0.871971758,0.79907185,HOROZ
0.899388665,0.769048398,HOROZ
0.867791634,0.762714375,HOROZ
0.868682168,0.784422442,HOROZ
0.857867277,0.800076774,HOROZ
0.857867277,0.800076774,HOROZ
0.862877967,0.82951766,HOROZ
0.865126902,0.787965058,HOROZ
0.897530845,0.780252461,HOROZ
0.860163059,0.779808494,HOROZ
0.874381911,0.775118443,HOROZ
0.873672341,0.798346484,HOROZ
0.881874726,0.788277806,HOROZ
0.881874726,0.788277806,HOROZ
0.846286087,0.794873884,HOROZ
0.879184788,0.803022093,HOROZ
0.870928532,0.710549746,HOROZ
0.863343759,0.810850756,HOROZ
0.872195892,0.781634559,HOROZ
0.885515123,0.799130156,HOROZ
0.863088249,0.825113262,HOROZ
0.880876287,0.765420163,HOROZ
0.886522669,0.79783029,HOROZ
0.873444014,0.812811817,HOROZ
0.858801059,0.807335115,HOROZ
0.879591525,0.761285541,HOROZ
0.85424418,0.810579148,HOROZ
0.880062273,0.801829989,HOROZ
0.880062273,0.801829989,HOROZ
0.848726632,0.819436832,HOROZ
0.873944675,0.801073796,HOROZ
0.881381742,0.750681345,HOROZ
0.845517638,0.764085353,HOROZ
0.881005688,0.781099772,HOROZ
0.88094072,0.804751292,HOROZ
0.853626741,0.813260568,HOROZ
0.874722701,0.784049092,HOROZ
0.883577843,0.793166586,HOROZ
0.833274765,0.817861928,HOROZ
0.857919457,0.809885164,HOROZ
0.873101348,0.789296909,HOROZ
0.873101348,0.789296909,HOROZ
0.89272592,0.750687443,HOROZ
0.839116214,0.840945883,HOROZ
0.847475574,0.821249891,HOROZ
0.853605746,0.827180813,HOROZ
0.883393631,0.793167287,HOROZ
0.882820789,0.739207827,HOROZ
0.887276021,0.769899003,HOROZ
0.863387466,0.817261932,HOROZ
0.874333512,0.79383519,HOROZ
0.834409285,0.795726511,HOROZ
0.88330105,0.773241434,HOROZ
0.890031677,0.753868089,HOROZ
0.891396266,0.789271818,HOROZ
0.87155404,0.76804711,HOROZ
0.851404187,0.832770579,HOROZ
0.855308024,0.826094652,HOROZ
0.892622759,0.770581313,HOROZ
0.886824878,0.791743339,HOROZ
0.864565272,0.805954662,HOROZ
0.855889811,0.819829359,HOROZ
0.860190692,0.752255809,HOROZ
0.86861385,0.790833616,HOROZ
0.853247351,0.800532627,HOROZ
0.862627852,0.815213775,HOROZ
0.874697352,0.78280691,HOROZ
0.874697352,0.78280691,HOROZ
0.855776562,0.790633766,HOROZ
0.882455964,0.780549133,HOROZ
0.872540309,0.78125128,HOROZ
0.882954349,0.782394673,HOROZ
0.851016587,0.826871328,HOROZ
0.887536549,0.773548482,HOROZ
0.887765129,0.78256378,HOROZ
0.868079229,0.783654917,HOROZ
0.851328075,0.779693482,HOROZ
0.836087228,0.803660075,HOROZ
