Area,AspectRation,ConvexArea,EquivDiameter,MinorAxisLength,Perimeter
86893.0,1.694913882,88335.0,332.6193076,256.6516518,1120.096
87031.0,1.756963434,88107.0,332.8833291,252.3160751,1181.88
87055.0,1.854134493,87949.0,332.9292246,245.5375913,1142.042
87082.0,1.80220428,88847.0,332.9808494,249.5827637,1139.167
87083.0,1.744784256,87801.0,332.9827612,252.7778618,1132.608
87111.0,1.657059761,88384.0,333.0362893,259.6364341,1134.112
87174.0,1.909937253,88169.0,333.156696,241.7607518,1143.707
87212.0,1.888307552,88616.0,333.2293012,244.0358622,1162.062
87279.0,1.627753424,88382.0,333.3572771,262.0567371,1114.925
87301.0,1.820257663,89077.0,333.3992884,248.9393821,1149.522
87307.0,1.801676359,88868.0,333.4107451,249.6707369,1146.429
87350.0,1.816970667,89713.0,333.4928399,249.4252906,1153.405
87415.0,1.745014089,88262.0,333.6168983,253.332608,1134.346
87477.0,1.756105427,88836.0,333.7351879,252.7868177,1133.759
87527.0,1.847726176,88671.0,333.8305523,246.6049413,1145.742
87614.0,1.624521291,88630.0,333.9964213,263.0184459,1129.358
87657.0,1.730469419,89803.0,334.0783722,256.064473,1143.783
87661.0,1.587339139,88808.0,334.0859945,266.2234312,1124.25
87672.0,1.661297385,89768.0,334.106955,261.9445784,1140.811
87779.0,1.967789099,90297.0,334.3107746,240.8544026,1166.965
87822.0,1.744476266,88552.0,334.3926484,254.1225911,1143.406
87831.0,1.886031959,88699.0,334.4097822,244.4848372,1160.439
87833.0,1.764167621,89406.0,334.4135896,253.32504,1146.833
87843.0,1.927500706,88804.0,334.432626,241.9101475,1160.9
87851.0,1.774380508,88453.0,334.4478543,251.9938988,1137.14
87851.0,1.722892372,88744.0,334.4478543,255.7018344,1139.091
87877.0,1.790552051,89563.0,334.4973415,251.8874406,1139.646
87909.0,1.870221862,88517.0,334.5582388,245.0287579,1150.644
87911.0,1.730020856,90019.0,334.5620445,255.6493563,1153.126
87927.0,1.676297371,88711.0,334.5924886,259.1450371,1120.716
87979.0,1.735700491,89768.0,334.691413,255.6539528,1148.631
87987.0,1.759548282,89765.0,334.7066295,253.8840322,1147.724
88095.0,1.851076031,88910.0,334.911985,247.1510757,1154.539
88242.0,1.600197306,90372.0,335.1912945,266.4148514,1146.332
88339.0,1.775859507,89449.0,335.3754734,252.6408365,1150.877
88341.0,1.709315714,89092.0,335.3792698,256.9921582,1136.526
88369.0,1.715866414,89229.0,335.4324154,256.996531,1132.4
88390.0,1.728046495,89104.0,335.4722691,256.0625676,1146.525
88402.0,1.861910929,90125.0,335.4950406,247.1421504,1163.355
88464.0,1.616129827,89654.0,335.6126682,265.0758936,1128.201
88472.0,1.778777359,89820.0,335.627843,252.7527135,1150.062
88489.0,1.914589282,90923.0,335.6600871,244.0709963,1188.149
88499.0,1.822080741,90225.0,335.6790528,250.0715978,1153.301
88536.0,1.682462036,90877.0,335.7492164,261.3718939,1149.007
88543.0,1.674944037,89480.0,335.762489,260.7669686,1130.637
88577.0,1.848125419,90577.0,335.8269482,248.9569388,1163.072
88625.0,1.763191152,89422.0,335.9179284,253.7914261,1140.249
88705.0,1.818449083,89829.0,336.0695074,250.7253446,1154.664
88728.0,1.769952299,89604.0,336.1130737,253.6943194,1146.35
88773.0,1.641309066,90305.0,336.1982958,264.0923336,1139.829
88858.0,1.79555265,90020.0,336.359212,252.5221424,1162.919
88892.0,1.537615929,89503.0,336.4235569,271.7476179,1120.911
89001.0,1.662666313,90415.0,336.6297561,262.2569509,1134.402
89031.0,1.609791843,90324.0,336.6864861,266.9790163,1135.554
89042.0,1.671646021,89791.0,336.7072847,261.1475299,1128.166
89085.0,1.854010695,89699.0,336.7885759,247.4841838,1157.147
89095.0,1.637710263,90202.0,336.807478,263.7291843,1126.165
89128.0,1.64319983,90295.0,336.8698475,264.0191842,1136.959
89150.0,1.879324532,90081.0,336.9114207,246.6383391,1166.008
89280.0,1.76261794,90253.0,337.1569761,254.7085582,1144.377
89334.0,1.7361641,90676.0,337.2589235,256.8470289,1152.216
89342.0,1.780755122,90617.0,337.2740242,253.8619299,1157.698
89384.0,1.840286991,90348.0,337.3532918,249.4321044,1183.212
89440.0,1.987470026,91072.0,337.4589529,241.0775361,1183.885
89559.0,1.729765748,91501.0,337.683373,258.2008138,1158.625
89592.0,1.773938517,90627.0,337.7455807,254.9645328,1155.357
89597.0,1.665199293,90416.0,337.7550051,262.2302404,1132.549
89600.0,1.683539052,90899.0,337.7606597,261.6907208,1151.504
89673.0,1.801134768,90645.0,337.8982239,253.0981741,1159.738
89673.0,1.811733638,91361.0,337.8982239,252.6742935,1175.934
89832.0,1.800829324,90594.0,338.1976564,253.1646942,1166.398
89932.0,1.823399025,91798.0,338.385843,252.1136976,1174.522
89989.0,1.726557216,91153.0,338.4930625,258.8263367,1149.486
90004.0,1.810302958,90790.0,338.5212726,252.3535526,1156.599
90014.0,1.704426845,91486.0,338.540078,260.4755612,1145.956
90045.0,1.680840567,91330.0,338.598368,262.6408175,1160.436
90252.0,1.771784639,91633.0,338.9873381,255.9049563,1192.155
90343.0,1.916550649,91713.0,339.1581935,246.2945413,1173.139
90393.0,1.80933755,91924.0,339.2520334,253.3797702,1165.547
90548.0,1.822167656,92762.0,339.5427724,253.5383733,1166.062
90795.0,1.784483366,92018.0,340.0055653,255.7139802,1174.332
90861.0,1.694007955,92080.0,340.12912,262.0564228,1154.126
90988.0,1.727053853,91581.0,340.3667429,259.5863198,1150.237
91019.0,1.982842963,92588.0,340.4247202,243.5299364,1196.401
91088.0,1.808623152,91799.0,340.5537309,253.9504864,1168.645
91140.0,1.714103121,93504.0,340.6509241,262.0535057,1176.273
91212.0,1.813368123,92970.0,340.7854536,254.9239357,1167.053
91235.0,1.781851686,92679.0,340.828417,256.6972405,1158.807
91401.0,1.787697328,92128.0,341.1383409,256.2176671,1160.437
91565.0,1.747159837,92497.0,341.4442545,259.4846038,1153.995
91615.0,1.858497671,93439.0,341.5374663,251.8671486,1189.433
91623.0,1.704847668,93063.0,341.5523778,262.9726651,1161.167
91641.0,1.71722902,92407.0,341.5859264,261.3306423,1147.618
91657.0,1.80132525,93537.0,341.6157446,255.8319733,1162.789
91719.0,1.66863011,92578.0,341.7312655,265.2578437,1152.316
91751.0,1.683909753,92725.0,341.7908739,264.3705338,1146.703
91776.0,1.623646896,93709.0,341.8374357,269.5921268,1151.76
91836.0,1.560059519,94553.0,341.9491583,276.5648983,1164.661
91893.0,1.725261325,93253.0,342.0552609,261.8717295,1168.57
92055.0,1.605089792,93695.0,342.3566361,271.339772,1155.525
92098.0,1.828907257,93238.0,342.4365862,254.1832113,1199.087
92147.0,1.693364672,93190.0,342.5276694,263.818805,1146.254
92222.0,1.768288933,94510.0,342.6670356,260.2161093,1180.856
92281.0,1.757924971,93747.0,342.7766305,259.5857802,1169.006
92312.0,1.722588741,94180.0,342.8342002,262.9812192,1164.952
92325.0,1.601086965,96424.0,342.8583395,274.8628247,1190.336
92476.0,1.757627656,93866.0,343.1386019,260.1276328,1191.233
92544.0,1.776274914,94340.0,343.2647381,259.348064,1177.29
92751.0,1.592763627,94765.0,343.6484265,273.8641726,1148.629
92819.0,1.730183868,94031.0,343.7743756,262.1580846,1169.482
92830.0,1.837797943,94277.0,343.7947454,254.3213786,1186.908
92927.0,1.807555904,94179.0,343.9743176,257.4484329,1179.409
93044.0,1.607003706,94175.0,344.1907904,272.0677744,1161.429
93120.0,1.649807136,94679.0,344.3313323,269.9330958,1153.583
93156.0,1.93486254,94313.0,344.3978848,249.1389615,1183.213
93186.0,1.792465443,95733.0,344.4533353,259.7784369,1190.342
93203.0,1.729201957,95176.0,344.4847533,263.4775625,1181.392
93235.0,1.702921732,93897.0,344.5438854,264.5526284,1160.064
93299.0,1.79967765,94268.0,344.662119,258.0063331,1175.123
93438.0,1.795796472,95390.0,344.9187681,259.2026572,1196.46
93494.0,1.674384187,94456.0,345.0221123,267.3885695,1160.772
93503.0,1.693947888,95555.0,345.0387183,267.5462336,1179.367
93526.0,1.686294896,94399.0,345.0811523,266.6223532,1168.211
93615.0,1.609935109,94533.0,345.2453041,272.5946707,1163.399
94013.0,1.761080379,94873.0,345.9784232,261.5247205,1186.708
94073.0,1.832497307,95211.0,346.088809,256.5516767,1192.258
94151.0,1.63572935,95228.0,346.2322579,271.5418786,1158.189
94198.0,1.702372716,96847.0,346.3186663,268.2737271,1183.792
94239.0,1.688652441,96908.0,346.3940263,268.8702925,1187.663
94276.0,1.639463776,95109.0,346.46202,271.7865438,1160.889
94295.0,1.764144339,95545.0,346.4969305,261.9257519,1181.406
94354.0,1.794872062,95515.0,346.6053144,259.7038638,1178.195
94415.0,1.901755645,96363.0,346.7173368,252.9364026,1207.294
94648.0,1.757915181,95984.0,347.1448926,264.1201179,1191.049
94744.0,1.75034832,95963.0,347.3208998,263.3413899,1186.03
94904.0,1.607765387,95752.0,347.6140471,274.764577,1191.159
94940.0,1.763665411,95985.0,347.6799712,262.8077883,1183.102
95037.0,1.741401043,96528.0,347.8575378,264.9148117,1190.613
95061.0,1.803856037,97650.0,347.9014578,261.7473162,1209.008
95103.0,1.716053412,97761.0,347.9783045,268.048882,1207.004
95159.0,1.691575191,97517.0,348.0807404,269.9497308,1187.813
95754.0,1.661226634,97441.0,349.1672656,272.5128474,1182.302
95806.0,1.855971483,96482.0,349.2620618,256.9430816,1199.725
95892.0,1.800231473,96906.0,349.4187837,261.5597391,1194.897
96148.0,1.739546095,97828.0,349.8848893,266.7571838,1185.141
96220.0,1.767531259,97317.0,350.0158696,264.2926467,1184.057
96243.0,1.831647947,98057.0,350.0577002,260.2091823,1207.214
96343.0,1.754754122,97272.0,350.2395144,264.9672883,1198.882
96365.0,1.733125113,97784.0,350.2795009,267.2230044,1195.228
96427.0,1.722603186,98705.0,350.3921654,268.9414978,1184.426
96668.0,1.775754879,97524.0,350.8297597,264.4105916,1190.245
96902.0,1.836329172,97688.0,351.2541222,260.2467353,1207.71
96996.0,1.769401883,98015.0,351.4244483,265.4558131,1203.309
97727.0,1.629325373,99056.0,352.7461991,277.5202323,1184.262
97743.0,1.721657087,98773.0,352.775074,269.7537726,1183.507
97770.0,1.959711815,99373.0,352.823795,253.6601961,1231.866
97818.0,1.718976689,99498.0,352.9103934,271.1977325,1209.324
98240.0,1.764124956,99642.0,353.6708256,267.6939943,1198.223
98270.0,1.710623787,99879.0,353.7248225,271.949324,1195.813
98399.0,1.778976104,99895.0,353.9569154,267.2661418,1207.523
99044.0,1.826997919,100311.0,355.1151045,264.0325508,1204.544
99804.0,1.76770137,100799.0,356.4749634,269.1308176,1212.67
100376.0,1.685790687,101303.0,357.4950245,276.109703,1201.814
100635.0,1.711083378,103329.0,357.9559492,276.0963022,1229.591
100725.0,1.817566535,101676.0,358.1159772,266.4382995,1223.39
100962.0,1.714367081,101690.0,358.5370426,274.1646224,1216.408
100983.0,1.749008233,102017.0,358.5743283,272.2853157,1239.47
101226.0,1.912392269,104908.0,359.005496,263.3417183,1268.518
101496.0,1.779274017,102579.0,359.4839646,270.0436282,1239.9
101815.0,1.756367097,104098.0,360.0484471,273.8950577,1222.712
102108.0,1.756812819,103967.0,360.5661429,273.7578797,1232.802
102300.0,1.83811035,102966.0,360.9049812,267.1810117,1232.892
102525.0,1.742360597,103334.0,361.3016528,274.4962506,1238.007
103602.0,1.760189385,104732.0,363.1943878,275.5378231,1260.637
103801.0,1.661479148,105041.0,363.5430346,282.9014051,1235.37
103899.0,1.786586426,105229.0,363.7146072,273.3822256,1240.06
105090.0,1.732721847,107776.0,365.7933074,279.6665078,1256.75
106064.0,1.703891488,106961.0,367.484529,282.3527039,1234.604
106700.0,1.608311311,108228.0,368.5846706,291.8730169,1255.058
106806.0,1.791343783,108109.0,368.7677085,276.1764695,1263.899
107911.0,1.784847601,110337.0,370.6704095,279.3503372,1298.822
114858.0,1.783049022,115826.0,382.4156739,287.561719,1300.819
115608.0,1.68508012,117222.0,383.6621916,296.8988262,1298.623
116272.0,1.91035057,118144.0,384.7624051,279.7834139,1326.583
33006.0,1.891547593,33354.0,204.9988888,149.6237186,710.496
33263.0,1.711204439,34108.0,205.7954494,158.5661122,719.325
33407.0,1.843209268,33989.0,206.2404264,152.7419055,706.222
33518.0,1.798842259,34023.0,206.5827753,154.3055806,702.956
33518.0,1.798842259,34023.0,206.5827753,154.3055806,702.956
33556.0,1.636498387,33892.0,206.6998456,161.7054714,689.294
33927.0,1.875632294,34358.0,207.8393563,152.4196982,709.639
33954.0,1.773951126,34420.0,207.9220419,156.3563259,716.75
33954.0,1.773951126,34420.0,207.9220419,156.3563259,716.75
34165.0,1.69560807,34437.0,208.5670852,160.5025147,693.307
34196.0,1.598001394,34639.0,208.6616866,165.7880877,690.131
34232.0,2.004307195,34936.0,208.7714925,148.1674838,744.329
34377.0,2.001875943,34990.0,209.2131827,148.8949001,736.459
34414.0,1.722418062,34773.0,209.3257406,160.5266301,707.737
34586.0,1.811337651,35278.0,209.8481901,156.5358447,727.413
34952.0,1.664223122,35404.0,210.955608,163.7276213,707.965
35139.0,1.891219348,35769.0,211.519182,154.7210779,733.998
35255.0,1.585002857,35860.0,211.8680253,169.1690742,717.672
35464.0,1.69616834,36088.0,212.4950993,163.9807355,741.988
35512.0,1.902916411,35978.0,212.6388551,154.5956906,740.643
35755.0,2.052854411,36384.0,213.3651329,149.3572951,756.893
35798.0,1.887110281,36549.0,213.4933939,156.380855,743.142
35869.0,1.532063565,36265.0,213.7050052,172.8495435,705.532
36143.0,1.944885841,36592.0,214.5196888,154.194303,736.997
36458.0,1.720214517,36979.0,215.4524711,164.9206882,731.111
36500.0,1.865925822,37093.0,215.5765372,158.5295194,742.992
36584.0,1.838562773,37023.0,215.8244553,159.4393493,731.806
36609.0,1.992331139,36969.0,215.8981855,153.2388004,748.431
36718.0,1.568982138,37285.0,216.2193553,172.824467,727.659
36799.0,1.911932826,37393.0,216.4577141,157.2337118,759.261
37039.0,1.922525618,37726.0,217.1624265,156.9820182,747.615
37089.0,1.946849704,37537.0,217.308954,156.3433159,759.483
37430.0,1.860560486,37902.0,218.3056485,160.7345419,748.578
37454.0,1.835514817,38113.0,218.3756257,162.1493177,772.679
37471.0,2.062259181,38008.0,218.4251794,152.4385579,763.682
37503.0,1.983490126,38070.0,218.5184263,155.3628758,766.505
37600.0,1.856893594,38280.0,218.8008384,161.1116364,749.282
37736.0,1.794197787,38887.0,219.1961849,165.7508975,791.577
37776.0,1.660400333,38194.0,219.3123276,170.4841003,727.307
37781.0,1.664065386,38242.0,219.3268411,170.2064106,738.792
37789.0,2.031657789,38251.0,219.3500608,154.3409867,766.378
37972.0,2.060565306,38615.0,219.8805403,153.9093843,778.569
38060.0,1.910541083,38480.0,220.1351791,159.3401004,755.921
38110.0,1.969524055,39200.0,220.2797291,157.4886783,861.568
38253.0,1.744538176,38857.0,220.6926195,167.5594087,754.503
38294.0,1.907937795,38844.0,220.8108583,160.3861358,771.058
38427.0,1.908776886,38773.0,221.1939782,160.5917844,756.323
38427.0,1.908776886,38773.0,221.1939782,160.5917844,756.323
38470.0,1.880043493,38914.0,221.3177022,162.0116492,762.336
38532.0,2.039166139,39015.0,221.4959732,155.3148449,775.776
38637.0,2.010183043,39096.0,221.797557,156.7460168,771.623
38833.0,1.798911712,39550.0,222.3594191,166.7458641,768.636
38891.0,2.036723231,39651.0,222.5254123,156.8696185,791.343
38891.0,2.036723231,39651.0,222.5254123,156.8696185,791.343
38970.0,1.979980697,39358.0,222.7513076,158.6797489,770.803
39158.0,1.575573938,39590.0,223.2879623,178.5597857,742.484
39202.0,2.036509586,40240.0,223.4133761,158.0305092,792.773
39211.0,1.986380458,39693.0,223.4390203,158.8206555,771.196
39377.0,1.92977248,39983.0,223.911486,161.8858003,777.438
39407.0,1.888099536,40004.0,223.996765,164.1539185,778.877
39441.0,1.766605085,39892.0,224.0933754,169.1584032,762.355
39474.0,1.959014794,39998.0,224.1871044,160.743702,778.662
39539.0,1.966036876,40420.0,224.3716077,161.3747082,798.227
39557.0,1.815941714,40200.0,224.4226741,167.2081587,765.521
39596.0,1.989632162,40203.0,224.5332782,159.8525261,789.504
39623.0,1.64362646,40333.0,224.6098183,176.0836099,764.058
39649.0,1.862021416,40470.0,224.683499,165.5534903,791.745
39657.0,2.166477186,40152.0,224.7061651,152.89654,798.425
39709.0,2.152469982,40385.0,224.8534391,153.5966997,810.463
39762.0,1.822316949,40364.0,225.0034461,167.2656057,776.76
39767.0,2.181283487,40598.0,225.0175926,153.2458553,799.83
39768.0,1.935927475,40336.0,225.0204218,162.3928933,785.134
39788.0,1.696798805,40559.0,225.0769979,174.5837852,764.43
39815.0,1.984936,40483.0,225.1533532,161.0789039,787.804
39817.0,1.915099384,40310.0,225.1590082,163.0038188,772.004
39845.0,1.957059133,40836.0,225.2381621,161.958923,839.384
39889.0,1.99370719,40193.0,225.3624907,159.8224434,774.676
39931.0,2.011413289,40451.0,225.481104,159.5821638,785.747
40022.0,1.778691915,40845.0,225.7378857,170.8870495,814.562
40074.0,2.064833928,40557.0,225.8844871,157.6263883,783.028
40079.0,1.832996314,41384.0,225.8985784,168.7779429,808.532
40090.0,1.887193925,40565.0,225.9295761,164.7818927,774.16
40101.0,1.902203772,40619.0,225.9605695,164.072804,782.797
40110.0,2.042454838,40762.0,225.9859246,158.7281502,788.776
40307.0,1.995138834,40880.0,226.5402091,161.1916111,792.925
40324.0,2.016970653,40810.0,226.5879772,160.2451713,798.228
40351.0,2.029745829,40826.0,226.6638235,159.4025185,798.577
40418.0,1.929867016,40814.0,226.8519251,163.8126042,780.121
40485.0,2.143498888,41117.0,227.0398709,156.0020136,803.073
40487.0,1.975355734,41041.0,227.0454788,162.2852597,793.494
40555.0,2.12698462,40985.0,227.2360661,156.3096685,794.798
40587.0,2.031855517,41240.0,227.3256989,160.211505,799.002
40669.0,1.977660045,41539.0,227.555222,162.7094508,796.464
40669.0,2.02493875,41155.0,227.555222,160.2976462,803.675
40704.0,1.948745109,41333.0,227.6531186,163.6593084,788.385
40711.0,1.955007667,41251.0,227.6726929,163.1323745,781.572
40769.0,2.082857452,41473.0,227.8348152,158.2840497,812.578
40804.0,1.981016422,41636.0,227.9325918,163.2877166,790.802
40804.0,1.981016422,41636.0,227.9325918,163.2877166,790.802
41043.0,2.089230195,41600.0,228.5991484,158.5452197,797.806
41086.0,2.104101215,41693.0,228.7188666,158.2765383,807.202
41102.0,2.025777555,41550.0,228.7633969,161.0403661,792.163
41114.0,2.19538742,41547.0,228.796789,154.6684699,803.231
41122.0,1.808588787,41692.0,228.8190476,170.7887857,780.307
41127.0,1.8343202,41668.0,228.8329582,169.2769629,783.797
41155.0,1.839735144,41661.0,228.9108417,169.2032082,781.342
41210.0,1.694673448,42802.0,229.0637502,178.9334443,802.191
41237.0,1.997061604,41914.0,229.138777,162.9457238,799.829
41239.0,2.138828788,41825.0,229.1443335,157.1966026,815.069
41240.0,1.884673219,41796.0,229.1471118,167.5037386,798.716
41244.0,2.045726577,41710.0,229.1582243,160.4802028,790.991
41246.0,1.879888731,42065.0,229.1637804,167.6372112,818.326
41360.0,1.921011181,41858.0,229.4802553,165.8801125,797.728
41384.0,1.885880062,42028.0,229.546826,167.5939913,812.201
41469.0,1.891672405,41936.0,229.7824421,167.5176274,792.831
41486.0,1.462019191,41862.0,229.8295363,190.3581347,753.173
41548.0,1.939188823,42304.0,230.00121,165.8641251,813.415
41774.0,1.786720803,42522.0,230.6259065,172.9136732,797.024
41856.0,1.96736582,42439.0,230.8521483,164.8871647,821.132
41857.0,1.875041372,42538.0,230.854906,169.3315803,799.297
41898.0,1.859674254,42521.0,230.9679425,169.8922335,797.562
41978.0,2.106846721,42593.0,231.1883423,160.0360674,821.864
41978.0,2.106846721,42593.0,231.1883423,160.0360674,821.864
41981.0,1.981975732,42648.0,231.1966032,165.0329489,811.437
41981.0,2.076352614,42857.0,231.1966032,161.0888914,844.489
41994.0,1.658288094,42467.0,231.232397,179.8725301,775.151
42002.0,1.713619473,42673.0,231.2544213,177.2014376,785.556
42045.0,2.215213679,42836.0,231.3727656,156.8901861,842.549
42072.0,1.983110575,42898.0,231.4470439,165.7553597,806.716
42156.0,2.082792467,42586.0,231.6779796,160.9369384,815.245
42156.0,2.082792467,42586.0,231.6779796,160.9369384,815.245
42186.0,1.866806182,42921.0,231.7604009,170.1770034,821.018
42193.0,1.886157649,42842.0,231.7796283,169.096703,811.097
42260.0,2.055269622,42828.0,231.9635815,162.2438361,823.147
42373.0,2.046269265,43049.0,232.2735009,162.7437993,836.822
42389.0,1.961586453,43060.0,232.3173499,167.2015406,805.943
42402.0,1.852684557,43064.0,232.3529711,171.8010823,800.745
42450.0,2.22376772,42820.0,232.4844482,156.4693657,828.116
42450.0,2.22376772,42820.0,232.4844482,156.4693657,828.116
42505.0,1.92796537,43079.0,232.6350078,167.7971292,805.21
42552.0,1.798682915,43067.0,232.7635906,174.1892839,793.738
42614.0,1.962350832,43188.0,232.9331019,166.7857622,804.837
42642.0,1.923609595,43163.0,233.009615,168.6206712,806.488
42670.0,1.583951281,43350.0,233.0861029,185.5367529,791.457
42678.0,2.119469989,43227.0,233.107952,160.8639615,822.714
42693.0,1.74619863,43246.0,233.1489135,177.2852422,787.181
42708.0,2.248802775,43198.0,233.1898679,155.8022835,834.59
42710.0,2.051914191,43315.0,233.1953279,163.6708304,816.687
42757.0,2.092852067,43391.0,233.3236019,162.045978,832.736
42774.0,1.564091456,43284.0,233.3699815,187.0444543,780.822
42780.0,1.904394986,43293.0,233.3863486,169.394536,801.214
42818.0,2.050383225,43434.0,233.4899801,163.372447,828.988
42857.0,2.100137541,43328.0,233.596291,161.4174777,816.249
43000.0,2.201374345,44715.0,233.9856842,158.3193142,968.539
43015.0,2.115099979,43627.0,234.0264921,161.4296819,825.521
43029.0,1.902067972,43500.0,234.0645731,170.3234323,812.609
43077.0,2.198417639,43755.0,234.1950893,158.7692156,830.696
43099.0,1.946704535,43710.0,234.254885,168.6101161,815.39
43099.0,1.946704535,43710.0,234.254885,168.6101161,815.39
43114.0,2.033708839,43778.0,234.295646,165.314818,823.478
43126.0,2.066293613,43547.0,234.3282497,163.3881396,816.933
43136.0,1.884428995,44239.0,234.355416,172.2521816,819.644
43185.0,1.906772931,43737.0,234.4884853,170.7169846,810.945
43192.0,1.778917858,43717.0,234.507489,176.5426955,800.212
43204.0,2.167133565,43959.0,234.5400633,159.8134744,839.531
43279.0,2.042183137,43813.0,234.74355,164.6671347,843.066
43409.0,2.067654477,44050.0,235.095843,163.7287718,831.016
43418.0,1.868094392,44045.0,235.120213,172.5032249,814.87
43493.0,2.008298311,44332.0,235.323198,166.839015,834.832
43518.0,2.184941477,44595.0,235.3908208,159.6008471,905.774
43533.0,1.993061123,44179.0,235.4313851,167.4809878,820.623
43548.0,2.11912897,45022.0,235.4719425,163.9564003,846.546
43554.0,2.058753468,44186.0,235.4881635,164.7713619,828.293
43693.0,1.922895062,44262.0,235.8636374,170.7242787,817.646
43717.0,1.954750955,44186.0,235.9284069,169.3107746,819.231
43743.0,2.130442513,44261.0,235.9985538,162.240382,829.88
43743.0,2.040928463,44514.0,235.9985538,165.8895802,830.354
43746.0,2.051566467,44442.0,236.0066464,165.4114419,836.693
43746.0,2.051566467,44442.0,236.0066464,165.4114419,836.693
43779.0,2.18419034,44241.0,236.0956459,159.9980202,837.559
43832.0,2.060536813,44421.0,236.2385145,165.0289944,836.567
43844.0,2.044572086,44434.0,236.2708501,165.7581755,826.338
43844.0,2.044572086,44434.0,236.2708501,165.7581755,826.338
43848.0,2.092993066,44478.0,236.2816276,164.0269663,845.054
43871.0,1.922104379,44373.0,236.343589,170.8977177,814.595
43886.0,1.499551052,44317.0,236.3839899,193.321899,773.792
43900.0,2.139892934,44449.0,236.4216911,162.2413926,839.181
43912.0,2.218780866,44602.0,236.4540016,159.6834077,844.203
43914.0,2.075622301,44402.0,236.4593863,164.6392878,833.354
43918.0,2.06146714,44470.0,236.4701553,164.974604,824.223
43924.0,2.119220133,44618.0,236.4863078,162.9959755,834.163
43955.0,1.739116686,44903.0,236.5697449,180.4111601,805.062
43978.0,1.957438001,44747.0,236.6316308,169.5511465,836.878
43991.0,1.811297307,45031.0,236.6666027,177.0497204,808.658
44020.0,1.99287192,44553.0,236.7445982,168.1587301,822.517
44029.0,1.90300897,44653.0,236.7687984,172.1976171,823.817
44049.0,1.830958051,44699.0,236.822568,176.2762927,812.823
44074.0,2.025282035,44765.0,236.8897627,167.2181202,841.284
44120.0,1.856988114,44690.0,237.0133513,174.7684187,809.203
44154.0,2.049008997,44617.0,237.104658,166.2502814,819.804
44171.0,2.094287236,44634.0,237.1502982,163.9725577,826.19
44258.0,1.976204493,44909.0,237.3837311,169.4686685,832.579
44362.0,2.170171474,44851.0,237.6624764,161.6311911,845.277
44375.0,2.168243387,44978.0,237.6972966,161.736346,843.947
44389.0,1.757589459,45118.0,237.7347895,180.1679484,825.922
44392.0,2.272915992,45043.0,237.742823,158.1728733,848.676
44399.0,2.05305716,44950.0,237.7615666,166.3586461,828.051
44492.0,1.998137073,44949.0,238.010449,168.6467559,822.871
44535.0,2.093739007,45306.0,238.1254357,165.6776125,856.043
44562.0,2.044524629,45393.0,238.1976083,168.0175837,850.137
44594.0,2.189873367,45211.0,238.2831179,161.5875876,846.716
44606.0,2.016164161,45224.0,238.315176,168.2795595,829.615
44608.0,1.883089908,45446.0,238.3205187,175.1673023,859.481
44614.0,2.164211212,45243.0,238.3365458,162.3080891,850.425
44614.0,2.164211212,45243.0,238.3365458,162.3080891,850.425
44648.0,1.689039662,45229.0,238.4273457,183.9106347,808.725
44648.0,2.150222773,45149.0,238.4273457,162.9104514,833.623
44701.0,2.125341644,45295.0,238.5688179,164.4361869,850.2
44704.0,2.274026572,45127.0,238.5768233,158.3920114,847.544
44710.0,1.931099064,45234.0,238.5928332,171.9583089,832.12
44710.0,1.931099064,45234.0,238.5928332,171.9583089,832.12
44737.0,2.077611856,45395.0,238.6648644,166.1002316,847.583
44738.0,1.849903189,45116.0,238.6675318,175.6774199,810.865
44785.0,1.91648981,46109.0,238.7928663,174.6694205,839.911
44787.0,2.072057155,45406.0,238.7981983,166.1797321,861.814
44799.0,2.294186072,46552.0,238.8301873,157.9861583,1005.548
44805.0,1.682652771,45487.0,238.8461802,185.3269174,841.088
44846.0,2.037519722,45356.0,238.9554365,168.0432603,832.162
44870.0,2.193720932,45511.0,239.0193682,161.6441615,846.28
44875.0,2.133454679,45627.0,239.0326851,164.5255424,853.492
44904.0,1.752175634,45676.0,239.1099089,181.163033,826.44
44963.0,2.320453861,45613.0,239.2669422,157.3328691,878.718
45005.0,2.005976088,45807.0,239.3786659,170.3703374,837.605
45030.0,2.042813141,45623.0,239.4451434,168.215351,842.585
45032.0,1.970990607,45647.0,239.4504608,171.5685993,836.404
45102.0,2.079843958,45917.0,239.6364954,167.2141025,865.765
45104.0,1.903130708,45620.0,239.6418086,174.0467264,820.466
45131.0,2.076904919,45781.0,239.7135246,167.3656562,840.075
45149.0,2.166737279,47022.0,239.7613234,165.2741151,855.291
45200.0,2.19286885,45850.0,239.8967016,162.8601044,873.211
45210.0,2.015742021,45836.0,239.9232373,169.5197361,841.526
45226.0,1.980616376,45753.0,239.9656885,170.7677124,827.481
45236.0,1.93482451,45823.0,239.9922166,172.7937102,824.056
45257.0,2.260385198,45957.0,240.0479162,159.9572261,888.846
45280.0,2.151245617,45912.0,240.1089057,164.3193202,846.153
45297.0,2.013017779,46087.0,240.1539749,169.6706172,854.181
45369.0,1.975469281,45987.0,240.3447626,171.6009778,834.295
45401.0,2.068906636,45999.0,240.4295085,167.5769192,838.238
45407.0,2.004925126,46053.0,240.4453951,170.1408075,835.028
