Area,ConvexArea,EquivDiameter,Perimeter
44710.0,45234.0,238.5928332,832.12
44710.0,45234.0,238.5928332,832.12
44737.0,45395.0,238.6648644,847.583
44738.0,45116.0,238.6675318,810.865
44785.0,46109.0,238.7928663,839.911
44787.0,45406.0,238.7981983,861.814
44799.0,46552.0,238.8301873,1005.548
44805.0,45487.0,238.8461802,841.088
44846.0,45356.0,238.9554365,832.162
44870.0,45511.0,239.0193682,846.28
44875.0,45627.0,239.0326851,853.492
44904.0,45676.0,239.1099089,826.44
44963.0,45613.0,239.2669422,878.718
45005.0,45807.0,239.3786659,837.605
45030.0,45623.0,239.4451434,842.585
45032.0,45647.0,239.4504608,836.404
45102.0,45917.0,239.6364954,865.765
45104.0,45620.0,239.6418086,820.466
45131.0,45781.0,239.7135246,840.075
45149.0,47022.0,239.7613234,855.291
45200.0,45850.0,239.8967016,873.211
45210.0,45836.0,239.9232373,841.526
45226.0,45753.0,239.9656885,827.481
45236.0,45823.0,239.9922166,824.056
45257.0,45957.0,240.0479162,888.846
45280.0,45912.0,240.1089057,846.153
45297.0,46087.0,240.1539749,854.181
45369.0,45987.0,240.3447626,834.295
45401.0,45999.0,240.4295085,838.238
45407.0,46053.0,240.4453951,835.028
45413.0,46013.0,240.4612806,851.184
45469.0,45920.0,240.6094945,848.018
45470.0,46378.0,240.6121404,842.281
45471.0,46192.0,240.6147862,848.858
45473.0,46244.0,240.6200778,834.56
45478.0,46206.0,240.6333061,838.042
45478.0,46206.0,240.6333061,838.042
45518.0,47963.0,240.7391069,859.94
45525.0,46054.0,240.7576173,840.696
45525.0,46116.0,240.7576173,853.65
45554.0,46189.0,240.8342879,854.451
45606.0,46331.0,240.9717051,855.192
45609.0,46157.0,240.9796307,834.651
45631.0,46505.0,241.0377432,840.956
45654.0,46271.0,241.0984823,857.771
45654.0,46355.0,241.0984823,828.517
45666.0,46356.0,241.1301662,870.017
45720.0,46478.0,241.2726922,860.356
45805.0,46453.0,241.4968682,859.282
45816.0,46674.0,241.525864,859.129
45817.0,46654.0,241.5284998,862.123
45864.0,46714.0,241.6523505,844.252
45887.0,46394.0,241.7129351,839.116
45908.0,46390.0,241.7682382,827.009
45915.0,46477.0,241.7866698,817.888
45918.0,46281.0,241.7945686,842.448
45928.0,46692.0,241.8208961,858.374
45942.0,46485.0,241.8577499,847.435
45968.0,46394.0,241.9261776,841.037
45968.0,46698.0,241.9261776,838.333
46056.0,46532.0,242.1576356,859.402
46062.0,47106.0,242.1734088,856.672
46067.0,46689.0,242.1865523,855.704
46068.0,46892.0,242.1891809,863.075
46100.0,46735.0,242.2732817,847.12
46127.0,47134.0,242.344219,862.115
46143.0,46616.0,242.3862461,832.979
46144.0,46630.0,242.3888726,856.55
46180.0,46881.0,242.483406,850.826
46229.0,46809.0,242.6120172,832.722
46230.0,46861.0,242.6146413,855.563
46261.0,46904.0,242.6959715,848.807
46267.0,47026.0,242.7117097,854.523
46275.0,46788.0,242.7326923,832.69
46298.0,46971.0,242.7930074,842.976
46316.0,47252.0,242.8402,879.449
46415.0,46946.0,243.0995958,844.864
46428.0,46913.0,243.1336373,872.732
46481.0,47264.0,243.2723726,849.522
46519.0,47189.0,243.3717945,863.421
46522.0,47247.0,243.3796419,853.266
46562.0,47115.0,243.4842494,840.976
46563.0,47203.0,243.486864,852.78
46581.0,47874.0,243.5339221,974.023
46634.0,47345.0,243.6724296,864.954
46642.0,47195.0,243.6933295,875.771
46680.0,47312.0,243.7925798,844.028
46696.0,47259.0,243.8343573,862.883
46696.0,47259.0,243.8343573,862.883
46708.0,47371.0,243.8656857,875.9
46749.0,47417.0,243.9726941,854.757
46755.0,47547.0,243.98835,864.849
46777.0,47247.0,244.0457461,845.203
46777.0,47247.0,244.0457461,845.203
46794.0,47586.0,244.0900884,864.065
46798.0,47864.0,244.1005207,881.176
46808.0,47280.0,244.1265996,866.842
46826.0,47442.0,244.1735344,851.033
46831.0,47446.0,244.1865703,878.182
46851.0,47631.0,244.2387068,854.53
46863.0,47538.0,244.2699834,867.433
46863.0,47538.0,244.2699834,867.433
46867.0,47529.0,244.280408,846.659
46892.0,47506.0,244.3455519,834.759
46907.0,47888.0,244.3846299,857.564
46955.0,47609.0,244.5096375,873.017
46958.0,47618.0,244.5174483,859.393
46970.0,47495.0,244.5486893,860.88
46987.0,47402.0,244.5929404,855.498
47002.0,47610.0,244.6319789,847.653
47044.0,47566.0,244.7412535,855.838
47057.0,47847.0,244.7750667,902.586
47074.0,47846.0,244.8192769,877.067
47089.0,47624.0,244.8582793,844.194
47091.0,47849.0,244.8634791,874.362
47122.0,47831.0,244.9440626,888.678
47134.0,47959.0,244.9752492,880.522
47134.0,47862.0,244.9752492,870.142
47134.0,47862.0,244.9752492,870.142
47142.0,48742.0,244.996038,845.75
47171.0,47961.0,245.0713826,860.849
47180.0,47729.0,245.0947607,850.406
47180.0,47729.0,245.0947607,850.406
47186.0,47855.0,245.1103449,868.831
47186.0,48835.0,245.1103449,871.047
47223.0,47634.0,245.2064253,841.035
47225.0,48501.0,245.2116178,983.252
47225.0,48275.0,245.2116178,910.43
47248.0,47697.0,245.2713233,862.652
47264.0,47768.0,245.3128489,848.013
47286.0,48605.0,245.3699352,979.365
47291.0,47849.0,245.3829075,861.047
47301.0,48105.0,245.4088501,882.93
47328.0,47999.0,245.4788813,874.436
47338.0,47798.0,245.5048137,842.469
47341.0,47978.0,245.5125929,869.475
47344.0,48123.0,245.5203719,828.258
47347.0,47903.0,245.5281506,853.387
47360.0,48026.0,245.5618554,860.079
47361.0,48037.0,245.5644479,861.338
47371.0,47842.0,245.5903713,855.614
47394.0,48081.0,245.6499847,880.106
47448.0,48047.0,245.7898898,871.679
47464.0,48004.0,245.8313278,850.356
47468.0,48071.0,245.8416863,880.635
47472.0,48044.0,245.8520443,879.075
47473.0,48078.0,245.8546337,862.249
47476.0,48173.0,245.8624018,874.832
47482.0,48071.0,245.8779373,877.165
47502.0,48109.0,245.9297153,868.421
47512.0,49837.0,245.9556002,839.433
47542.0,50332.0,246.0332385,876.316
47577.0,48314.0,246.1237856,862.817
47601.0,48195.0,246.1858557,853.375
47605.0,48131.0,246.1961993,877.296
47634.0,48581.0,246.2711767,870.581
47650.0,48256.0,246.3125338,843.392
47665.0,48157.0,246.3512998,842.141
47667.0,48256.0,246.3564681,852.181
47701.0,48228.0,246.4443132,856.953
47706.0,48306.0,246.457229,856.321
47728.0,48248.0,246.5140503,863.9
47751.0,48360.0,246.5734404,867.449
47769.0,48407.0,246.6199096,853.234
47772.0,48346.0,246.6276536,872.287
47775.0,48428.0,246.6353974,852.11
47791.0,48367.0,246.6766934,873.56
47793.0,48460.0,246.6818549,865.333
47795.0,48380.0,246.6870164,889.182
47801.0,48372.0,246.7024999,863.33
47803.0,48426.0,246.7076609,869.367
47803.0,48298.0,246.7076609,847.48
47806.0,48423.0,246.7154022,849.353
47855.0,48436.0,246.8418085,851.869
47875.0,48469.0,246.8933843,872.03
47877.0,48644.0,246.8985413,885.569
47894.0,48717.0,246.9423713,858.581
47905.0,48616.0,246.9707278,865.459
47929.0,48814.0,247.0325852,896.122
47930.0,48588.0,247.0351622,856.122
47937.0,48712.0,247.0532009,853.142
47959.0,50202.0,247.1098851,949.132
47977.0,48578.0,247.1562535,871.47
48009.0,48629.0,247.2386647,871.576
48012.0,48670.0,247.2463893,869.046
48016.0,48678.0,247.2566884,863.671
48017.0,48462.0,247.2592632,862.741
48044.0,48842.0,247.3287704,859.196
48067.0,48686.0,247.3879649,852.256
48095.0,48787.0,247.4600087,874.205
48096.0,48665.0,247.4625813,861.472
48100.0,48563.0,247.4728714,854.778
48148.0,48911.0,247.5963198,880.077
48166.0,48828.0,247.6425971,864.078
48166.0,49256.0,247.6425971,866.522
48176.0,49336.0,247.668303,862.859
48178.0,48750.0,247.6734438,863.116
48186.0,48932.0,247.6940062,863.853
48207.0,48804.0,247.7479742,872.255
48216.0,48852.0,247.7710998,862.09
48217.0,49133.0,247.7736692,852.619
48228.0,48904.0,247.8019305,892.189
48230.0,48932.0,247.8070686,860.795
48233.0,48680.0,247.8147755,876.71
48233.0,48857.0,247.8147755,879.325
48234.0,48884.0,247.8173444,852.728
48269.0,48781.0,247.9072399,877.25
48282.0,48832.0,247.9406213,871.582
48287.0,49001.0,247.9534591,869.941
48290.0,49146.0,247.9611615,856.955
48300.0,49648.0,247.9868343,851.044
48324.0,48993.0,248.0484383,876.469
48335.0,48996.0,248.0766684,869.579
48343.0,48920.0,248.0971973,895.913
48377.0,48946.0,248.1844263,867.509
48382.0,49171.0,248.1972515,870.465
48388.0,48990.0,248.2126409,866.233
48396.0,48870.0,248.2331586,859.905
48396.0,48942.0,248.2331586,861.023
48396.0,48942.0,248.2331586,861.023
48401.0,49563.0,248.2459812,887.573
48404.0,49075.0,248.2536745,864.977
48416.0,49103.0,248.2844453,870.972
48421.0,49144.0,248.2972654,892.167
48423.0,49003.0,248.3023932,858.834
48429.0,48948.0,248.3177761,864.145
48436.0,49032.0,248.3357215,834.961
48452.0,49090.0,248.3767349,876.448
48480.0,49042.0,248.4484919,884.331
48487.0,49454.0,248.4664279,926.765
48492.0,49121.0,248.4792386,875.858
48519.0,50026.0,248.5484047,896.274
48545.0,49372.0,248.6149909,890.521
48563.0,49298.0,248.6610786,875.414
48566.0,49318.0,248.6687591,890.032
48604.0,49119.0,248.7660243,862.362
48609.0,49294.0,248.7788195,868.202
48618.0,49190.0,248.8018492,888.662
48623.0,49603.0,248.8146426,896.599
48623.0,49603.0,248.8146426,896.599
48633.0,49198.0,248.8402274,863.612
48641.0,49333.0,248.8606934,861.054
48650.0,49301.0,248.8837155,890.44
48686.0,49362.0,248.9757829,874.501
48701.0,49472.0,249.0141343,900.346
48733.0,49160.0,249.0959308,863.324
48744.0,49426.0,249.1240421,866.023
48745.0,49367.0,249.1265976,869.301
48746.0,49435.0,249.1291529,865.973
48761.0,49263.0,249.1674807,883.692
48761.0,49402.0,249.1674807,878.828
48762.0,49613.0,249.1700357,873.62
48767.0,49323.0,249.1828102,864.474
48773.0,49313.0,249.1981387,882.996
48788.0,49393.0,249.2364558,864.715
48797.0,49261.0,249.2594433,879.911
48841.0,49511.0,249.3717959,880.975
48842.0,49513.0,249.3743488,874.559
48859.0,49441.0,249.4177438,863.902
48864.0,49592.0,249.4305056,871.136
48877.0,49474.0,249.4636832,869.699
48884.0,49392.0,249.4815462,887.627
48885.0,49642.0,249.484098,897.492
48918.0,49448.0,249.5682914,873.66
48922.0,49410.0,249.5784947,869.441
48924.0,49469.0,249.5835962,872.833
48955.0,49899.0,249.6626562,897.999
48959.0,49648.0,249.6728557,885.222
48960.0,51176.0,249.6754055,875.826
48973.0,49545.0,249.7085506,871.941
48991.0,49643.0,249.7544365,868.685
48992.0,49645.0,249.7569854,883.881
48997.0,49611.0,249.7697299,877.282
49010.0,49635.0,249.8028624,875.33
49022.0,49606.0,249.8334424,880.221
49035.0,50287.0,249.8665665,872.744
49099.0,49674.0,250.0295751,888.027
49102.0,49660.0,250.0372135,869.585
49106.0,49927.0,250.0473977,891.917
49158.0,50011.0,250.1797545,884.74
49182.0,49791.0,250.2408186,865.13
49204.0,49971.0,250.296781,897.153
49226.0,49991.0,250.3527308,892.285
49241.0,49773.0,250.3908713,884.82
49253.0,49835.0,250.4213795,869.377
49263.0,49987.0,250.4468001,897.95
49269.0,49821.0,250.4620513,895.218
49283.0,49825.0,250.4976337,876.188
49286.0,50023.0,250.5052578,891.724
49304.0,50009.0,250.5509978,897.953
49321.0,49963.0,250.5941891,874.398
49386.0,49901.0,250.7592634,856.83
49387.0,50004.0,250.7618021,893.018
49389.0,50103.0,250.7668795,869.202
49391.0,50001.0,250.7719569,881.806
49392.0,50089.0,250.7744955,883.377
49416.0,50013.0,250.8354148,888.399
49417.0,49965.0,250.8379528,889.713
49421.0,50025.0,250.8481045,867.521
49426.0,49964.0,250.8607935,893.226
49434.0,49997.0,250.8810947,888.061
49450.0,50056.0,250.9216919,886.617
49466.0,49943.0,250.9622827,869.599
49468.0,49944.0,250.967356,884.88
49468.0,50140.0,250.967356,884.308
49470.0,50100.0,250.9724293,863.893
49482.0,50075.0,251.0028668,873.311
49491.0,49949.0,251.0256925,873.331
49498.0,50137.0,251.0434444,876.898
49513.0,50023.0,251.08148,866.919
49518.0,50133.0,251.0941572,864.968
49521.0,50160.0,251.1017632,893.459
49531.0,50060.0,251.127115,885.953
49543.0,50101.0,251.1575338,872.835
49561.0,50090.0,251.203155,873.189
49564.0,50308.0,251.2107577,865.194
49573.0,50084.0,251.2335645,880.556
49574.0,50172.0,251.2360985,888.851
49605.0,50498.0,251.3146387,922.897
49606.0,50112.0,251.3171718,861.263
49613.0,51012.0,251.3349031,870.384
49640.0,50388.0,251.4032836,880.815
49667.0,50274.0,251.4716455,905.454
49718.0,50426.0,251.6007227,891.975
49730.0,50401.0,251.6310842,883.827
49730.0,50263.0,251.6310842,879.912
49730.0,50263.0,251.6310842,879.912
49734.0,50404.0,251.6412039,880.74
49739.0,50222.0,251.653853,874.464
49763.0,50347.0,251.7145595,888.391
49783.0,50523.0,251.7651371,911.096
49803.0,50423.0,251.8157045,893.296
49815.0,50364.0,251.8460401,909.749
49820.0,50333.0,251.8586789,892.372
49825.0,50720.0,251.871317,907.244
49825.0,50472.0,251.871317,902.296
49839.0,50305.0,251.9067003,878.701
49870.0,51337.0,251.9850315,882.155
49900.0,50428.0,252.0608127,882.443
49914.0,50702.0,252.0961694,898.429
49925.0,50708.0,252.1239462,895.969
49932.0,50696.0,252.1416208,912.073
49949.0,50449.0,252.1845396,878.258
50024.0,50626.0,252.3738001,891.268
50040.0,50860.0,252.4141573,915.891
50043.0,50848.0,252.4217236,894.418
50058.0,50675.0,252.4595515,889.781
50075.0,50735.0,252.5024162,891.018
50079.0,51359.0,252.512501,969.891
50105.0,50705.0,252.5780422,892.404
50107.0,50690.0,252.5830831,912.961
50108.0,50914.0,252.5856035,915.587
50122.0,50540.0,252.6208868,891.902
50131.0,50698.0,252.6435663,883.262
50146.0,50997.0,252.681361,883.56
50151.0,50630.0,252.693958,866.456
50157.0,50878.0,252.7090735,895.924
50169.0,52625.0,252.7393019,935.271
50170.0,50757.0,252.7418208,872.199
50173.0,50545.0,252.7493772,881.682
50181.0,50724.0,252.7695266,880.94
50181.0,50724.0,252.7695266,880.94
50186.0,51060.0,252.7821192,891.424
50189.0,50787.0,252.7896745,883.41
50190.0,50882.0,252.7921928,880.335
50206.0,50896.0,252.8324832,901.06
50217.0,51848.0,252.8601792,889.242
50221.0,50810.0,252.8702497,877.944
50232.0,50868.0,252.8979415,884.495
50247.0,51108.0,252.9356982,890.069
50253.0,50859.0,252.9507993,872.982
50274.0,50886.0,253.003646,886.381
50278.0,50965.0,253.0137108,882.9
50299.0,50964.0,253.0665443,895.206
50300.0,50981.0,253.0690599,891.244
50303.0,50789.0,253.0766066,896.852
50344.0,51023.0,253.179722,905.848
50362.0,50827.0,253.2249789,875.033
50362.0,51020.0,253.2249789,898.204
50367.0,51272.0,253.2375489,878.371
50394.0,52528.0,253.3054157,1025.661
50396.0,51170.0,253.3104421,883.245
50399.0,52174.0,253.3179816,902.429
50424.0,51218.0,253.380802,882.28
50426.0,51061.0,253.3858269,882.89
50483.0,51102.0,253.5289962,885.061
50485.0,51182.0,253.5340183,869.893
50501.0,51274.0,253.5741908,909.986
50513.0,51406.0,253.6043161,929.206
50523.0,51122.0,253.6294177,885.288
50541.0,51102.0,253.6745944,887.768
50542.0,51326.0,253.677104,914.947
50543.0,51187.0,253.6796135,905.492
50547.0,51305.0,253.6896515,893.526
50563.0,52100.0,253.7297994,864.552
50571.0,51734.0,253.749871,960.277
50573.0,51154.0,253.7548886,883.651
50580.0,51298.0,253.7724496,871.252
50583.0,52449.0,253.7799754,1054.35
50590.0,51320.0,253.7975346,920.82
50590.0,51232.0,253.7975346,883.694
50634.0,51393.0,253.9078792,900.818
50634.0,51401.0,253.9078792,892.392
50641.0,51236.0,253.9254296,888.595
50643.0,51253.0,253.9304438,908.066
50647.0,51431.0,253.9404718,899.083
50654.0,51251.0,253.95802,879.938
50665.0,51397.0,253.9855932,882.366
50698.0,51211.0,254.0682948,854.937
50701.0,51402.0,254.0758118,917.335
50702.0,51307.0,254.0783174,892.127
50702.0,51298.0,254.0783174,910.362
50709.0,51399.0,254.0958561,895.149
50709.0,51402.0,254.0958561,894.442
50714.0,51216.0,254.1083829,896.493
50759.0,51308.0,254.2210968,901.471
50761.0,51229.0,254.2261051,901.822
50764.0,51219.0,254.2336175,885.299
50769.0,51334.0,254.2461375,881.294
50771.0,51292.0,254.2511454,903.481
50771.0,51292.0,254.2511454,903.481
50781.0,51606.0,254.2761832,907.117
50789.0,51342.0,254.2962116,877.97
50797.0,51745.0,254.3162385,974.217
50797.0,51321.0,254.3162385,889.827
50824.0,51974.0,254.3838175,899.867
50832.0,51485.0,254.4038375,887.371
50833.0,51604.0,254.4063399,898.973
50836.0,51671.0,254.4138469,923.618
50855.0,51595.0,254.4613862,893.015
50861.0,51490.0,254.4763967,902.832
50887.0,52212.0,254.5414322,933.584
50901.0,51573.0,254.5764444,914.398
50908.0,51591.0,254.5939488,876.799
50937.0,51596.0,254.6664538,891.946
50954.0,52105.0,254.7089472,895.158
50973.0,51881.0,254.7564313,901.106
50975.0,51620.0,254.7614292,894.842
50979.0,51682.0,254.7714245,888.698
50994.0,51788.0,254.8089036,889.65
51005.0,51834.0,254.8363847,878.96
51008.0,52037.0,254.8438791,896.113
51010.0,51651.0,254.8488752,883.527
51025.0,51785.0,254.8863428,900.15
51028.0,51763.0,254.8938357,893.291
51032.0,51665.0,254.9038259,899.916
51032.0,51685.0,254.9038259,891.23
51043.0,51637.0,254.9312968,901.195
51045.0,52947.0,254.9362912,914.812
51054.0,51971.0,254.9587647,899.018
51088.0,51759.0,255.043647,926.529
51105.0,51797.0,255.0860775,905.379
51106.0,51520.0,255.0885732,887.937
51110.0,51765.0,255.0985557,890.593
51115.0,51725.0,255.1110333,894.887
51119.0,51708.0,255.121015,898.581
51137.0,51776.0,255.1659276,898.62
51142.0,51746.0,255.1784019,898.882
51142.0,51746.0,255.1784019,898.882
51145.0,51971.0,255.1858862,891.169
51184.0,51869.0,255.2831621,919.251
51192.0,51665.0,255.3031116,882.105
51207.0,51845.0,255.3405126,882.113
51213.0,51952.0,255.3554715,898.686
51219.0,51953.0,255.3704295,894.249
51258.0,51801.0,255.4676351,904.151
51262.0,51784.0,255.4776028,930.086
51270.0,52106.0,255.4975371,919.228
51275.0,51890.0,255.5099952,893.525
51280.0,51960.0,255.5224527,900.429
51292.0,52134.0,255.5523483,914.188
51303.0,51970.0,255.5797495,888.972
51305.0,52095.0,255.5847312,907.517
51316.0,51913.0,255.612129,891.313
51317.0,51864.0,255.6146195,885.452
51319.0,51923.0,255.6196006,886.079
51320.0,52237.0,255.6220911,902.11
51322.0,52010.0,255.627072,906.253
51336.0,51907.0,255.6619355,905.853
51339.0,51958.0,255.6694057,889.001
51349.0,52164.0,255.6943046,920.997
51380.0,52117.0,255.7714758,899.321
51396.0,52078.0,255.8112969,888.765
51403.0,52090.0,255.8287168,894.879
51418.0,51952.0,255.8660409,910.152
51419.0,52169.0,255.868529,908.405
51426.0,52047.0,255.885945,902.873
51440.0,52233.0,255.9207733,905.432
51453.0,52164.0,255.9531096,891.79
51453.0,52043.0,255.9531096,910.397
51478.0,52176.0,256.0152833,899.728
51480.0,53556.0,256.0202565,897.604
51484.0,52533.0,256.0302028,908.819
51484.0,52017.0,256.0302028,918.664
51487.0,52007.0,256.0376622,909.858
51492.0,51991.0,256.050094,867.948
51501.0,52413.0,256.0724698,905.407
51510.0,52176.0,256.0948437,889.324
51511.0,52077.0,256.0973295,936.439
51515.0,52000.0,256.1072727,896.279
51515.0,52000.0,256.1072727,896.279
51531.0,52439.0,256.1470417,894.44
51550.0,52297.0,256.1942594,913.589
51551.0,52247.0,256.1967443,908.702
51552.0,52084.0,256.1992291,916.781
51552.0,52178.0,256.1992291,890.528
51558.0,52268.0,256.2141379,918.055
51559.0,52296.0,256.2166226,897.074
51581.0,52388.0,256.27128,911.958
51604.0,52966.0,256.3284094,920.072
51610.0,52247.0,256.3433106,900.804
51617.0,52444.0,256.3606943,904.819
51639.0,52345.0,256.415321,918.781
51641.0,52251.0,256.4202865,893.914
51650.0,52390.0,256.44263,906.338
51653.0,52258.0,256.4500774,889.077
51659.0,52433.0,256.4649716,908.268
51712.0,52345.0,256.5964991,899.975
51723.0,52482.0,256.6237888,900.249
51730.0,52366.0,256.6411535,910.478
51734.0,52451.0,256.6510756,920.246
51735.0,52307.0,256.6535561,915.72
51739.0,52348.0,256.6634777,907.654
51774.0,52512.0,256.7502759,922.242
51777.0,52587.0,256.7577144,915.659
51815.0,52523.0,256.8519165,911.612
51828.0,52624.0,256.8841356,932.413
51846.0,52443.0,256.92874,904.763
51860.0,53096.0,256.963427,903.986
51870.0,52550.0,256.9882005,932.88
51872.0,52603.0,256.9931549,911.459
51887.0,52740.0,257.03031,909.041
51894.0,52605.0,257.0476472,901.802
51894.0,52605.0,257.0476472,901.802
51896.0,52526.0,257.0526005,905.698
51903.0,52611.0,257.0699362,908.476
51903.0,52611.0,257.0699362,908.476
51916.0,52500.0,257.102128,880.623
51939.0,52530.0,257.1590728,887.04
51944.0,52613.0,257.1714504,884.45
51950.0,53086.0,257.1863028,901.138
51967.0,53127.0,257.2283799,949.775
51967.0,52697.0,257.2283799,904.803
51968.0,52607.0,257.2308548,900.011
51977.0,52622.0,257.2531279,917.804
51978.0,52780.0,257.2556026,913.367
51988.0,52690.0,257.280348,895.263
51994.0,52783.0,257.2951941,921.338
52000.0,52644.0,257.3100393,897.688
52004.0,52771.0,257.3199357,905.142
52025.0,53596.0,257.3718852,908.41
52033.0,52820.0,257.3916728,934.384
52045.0,52714.0,257.4213513,906.761
52058.0,52903.0,257.4534991,930.035
52085.0,52484.0,257.5202549,888.297
52086.0,53129.0,257.522727,919.908
52096.0,52770.0,257.5474467,927.328
52097.0,54156.0,257.5499186,891.916
52103.0,52684.0,257.5647491,895.765
52107.0,53645.0,257.5746357,1038.993
52108.0,52662.0,257.5771073,911.035
52130.0,52581.0,257.6314761,895.706
52141.0,52815.0,257.6586562,916.908
52148.0,52885.0,257.6759511,919.481
52150.0,52747.0,257.6808923,912.208
52151.0,52608.0,257.6833629,904.977
52153.0,53049.0,257.6883039,909.777
52161.0,52893.0,257.7080672,914.105
52169.0,52592.0,257.7278289,894.114
52196.0,52904.0,257.7945137,913.614
52199.0,52840.0,257.801922,919.891
52203.0,52821.0,257.8117995,889.797
52203.0,52663.0,257.8117995,905.561
52204.0,52929.0,257.8142688,897.475
52213.0,52846.0,257.8364915,900.059
52238.0,52775.0,257.8982112,892.863
52266.0,53045.0,257.9673197,903.64
52266.0,52802.0,257.9673197,886.528
52266.0,52856.0,257.9673197,901.21
52268.0,52860.0,257.9722553,905.317
52271.0,52915.0,257.9796586,895.603
52271.0,54321.0,257.9796586,912.105
52272.0,52913.0,257.9821263,922.249
52286.0,53563.0,258.0166716,966.83
52288.0,52904.0,258.0216063,909.031
52293.0,55421.0,258.0339426,924.252
52313.0,53085.0,258.0832817,896.732
52313.0,53085.0,258.0832817,896.732
52319.0,52908.0,258.0980816,892.41
52319.0,53079.0,258.0980816,897.233
52323.0,52911.0,258.1079478,910.584
52348.0,52753.0,258.1696026,905.268
52353.0,54198.0,258.1819318,916.856
52379.0,52862.0,258.2460341,908.583
52388.0,53003.0,258.2682196,894.691
52398.0,53028.0,258.292868,904.806
52403.0,53217.0,258.3051913,931.312
52417.0,53096.0,258.3396935,903.773
52423.0,53020.0,258.3544787,914.234
52425.0,53067.0,258.3594069,902.449
52425.0,53064.0,258.3594069,902.771
52437.0,52928.0,258.3889742,915.701
52443.0,53048.0,258.4037566,901.308
52452.0,53647.0,258.4259287,878.032
52461.0,53069.0,258.4480988,899.967
52462.0,53123.0,258.450562,903.657
52462.0,53123.0,258.450562,903.657
52481.0,53276.0,258.4973589,909.971
52487.0,53280.0,258.5121351,925.347
52489.0,53125.0,258.5170603,919.205
52502.0,53247.0,258.5490719,895.985
52546.0,53222.0,258.6573895,907.578
52559.0,53180.0,258.6893837,919.485
52563.0,53213.0,258.6992273,908.526
52569.0,54253.0,258.7139919,923.94
52593.0,53257.0,258.7730422,903.642
52612.0,53606.0,258.8197808,889.871
52614.0,53287.0,258.8247001,909.269
52617.0,53242.0,258.832079,936.323
52645.0,53307.0,258.9009383,909.85
52647.0,53197.0,258.9058561,918.243
52687.0,53290.0,259.0041928,907.204
52692.0,53308.0,259.0164823,908.744
52736.0,53205.0,259.1246044,907.64
52741.0,53339.0,259.1368882,917.035
52743.0,53447.0,259.1418015,915.674
52744.0,54355.0,259.1442582,914.903
52744.0,53485.0,259.1442582,918.914
52751.0,53584.0,259.161454,916.801
52762.0,53405.0,259.1884736,914.255
52764.0,53332.0,259.193386,908.251
52772.0,53505.0,259.2130345,903.547
52784.0,53295.0,259.2425045,914.54
52794.0,53422.0,259.2670602,931.724
52801.0,53390.0,259.2842479,913.848
52812.0,54026.0,259.3112547,918.444
52831.0,53378.0,259.3578963,899.388
52856.0,53359.0,259.4192541,915.191
52864.0,53386.0,259.4388855,902.318
52874.0,53584.0,259.4634226,937.519
52875.0,53456.0,259.4658762,911.09
52881.0,53316.0,259.4805973,899.466
52881.0,53366.0,259.4805973,905.424
52887.0,53460.0,259.4953175,905.99
52889.0,53587.0,259.500224,923.455
52907.0,53810.0,259.5443789,930.83
52912.0,53708.0,259.5566427,913.542
52921.0,53640.0,259.5787163,901.041
52922.0,53803.0,259.5811688,931.369
52923.0,53539.0,259.5836213,910.943
52936.0,53513.0,259.6155013,905.863
52942.0,55205.0,259.6302139,918.137
52948.0,53826.0,259.6449256,942.553
52961.0,54429.0,259.6767982,909.106
52964.0,53536.0,259.6841529,919.804
52968.0,53585.0,259.6939587,924.79
52974.0,53513.0,259.7086669,900.713
52983.0,53699.0,259.7307275,917.359
52990.0,53678.0,259.7478844,916.034
52994.0,53608.0,259.7576879,915.63
52995.0,53658.0,259.7601387,917.029
52999.0,53586.0,259.7699417,900.505
53002.0,53702.0,259.7772938,931.496
53008.0,53677.0,259.7919972,901.15
53009.0,53622.0,259.7944476,903.591
53012.0,53660.0,259.801799,927.448
53027.0,53644.0,259.8385524,910.442
53032.0,55428.0,259.8508025,941.666
53037.0,53893.0,259.8630519,905.773
53042.0,53863.0,259.8753007,896.923
53053.0,53506.0,259.9022462,899.852
53054.0,54176.0,259.9046956,924.223
53069.0,53741.0,259.9414346,908.672
53081.0,53738.0,259.970822,902.864
53119.0,53819.0,260.0638602,931.513
53121.0,53903.0,260.068756,930.241
53160.0,53646.0,260.1642062,917.041
53164.0,53706.0,260.173994,918.957
53171.0,53900.0,260.1911217,907.287
53174.0,53778.0,260.1984619,876.633
53174.0,53848.0,260.1984619,904.614
53179.0,53744.0,260.2106949,911.324
53181.0,54343.0,260.215588,961.414
53196.0,53781.0,260.252283,904.656
53218.0,53831.0,260.3060931,909.526
53221.0,54412.0,260.3134299,899.204
53226.0,53942.0,260.3256576,919.697
53228.0,53905.0,260.3305485,920.083
53240.0,53846.0,260.359892,920.951
53256.0,53850.0,260.3990115,900.495
53279.0,53983.0,260.4552355,925.993
53281.0,54004.0,260.460124,913.484
53290.0,53948.0,260.482121,904.92
53306.0,53951.0,260.5212221,913.497
53316.0,54000.0,260.5456574,935.056
53325.0,54155.0,260.5676471,917.32
53361.0,54294.0,260.6555876,922.495
53367.0,54010.0,260.6702415,912.246
53370.0,54303.0,260.6775681,892.301
53382.0,54762.0,260.7068725,897.04
53388.0,54005.0,260.7215235,919.291
