MajorAxisLength,MinorAxisLength,Class
261.7851275,187.8709619,SIRA
278.6262283,177.2951966,SIRA
269.0442127,184.1483256,SIRA
291.1087898,169.354207,SIRA
287.6272745,171.7106049,SIRA
284.0497023,174.0405903,SIRA
276.8687886,178.3913017,SIRA
268.42155,183.534885,SIRA
298.8212256,165.8993752,SIRA
287.8486583,171.456395,SIRA
266.6288675,184.9356127,SIRA
268.6560761,183.5642076,SIRA
273.5850851,180.6348618,SIRA
266.1242827,185.4104489,SIRA
294.4626318,168.896273,SIRA
263.6656253,187.3911707,SIRA
278.3041772,177.9968145,SIRA
269.888704,183.1876498,SIRA
285.8407373,173.5025669,SIRA
268.5252537,184.3366137,SIRA
271.1629633,182.2863325,SIRA
279.3690716,177.7490117,SIRA
271.1452449,182.28296,SIRA
278.5906827,178.0659993,SIRA
275.503958,179.8417254,SIRA
275.719567,179.4099111,SIRA
279.8394551,177.8766254,SIRA
263.3797775,187.7299762,SIRA
266.3659965,187.4122393,SIRA
269.7196657,183.8611997,SIRA
280.8198073,177.4681682,SIRA
291.5890097,171.3388383,SIRA
280.8577702,176.3655002,SIRA
280.9159617,176.5629748,SIRA
276.6337579,179.8847778,SIRA
267.1679014,185.7064006,SIRA
265.9525235,186.7242825,SIRA
270.4272314,184.2276063,SIRA
270.9486889,183.3295906,SIRA
276.1799258,180.1700486,SIRA
280.1364234,177.6329681,SIRA
281.3657909,177.618235,SIRA
278.1358615,179.226865,SIRA
265.6924554,187.3118344,SIRA
259.6263611,191.582575,SIRA
287.775881,173.8357058,SIRA
272.167639,183.2053668,SIRA
275.8259887,181.0642004,SIRA
293.4847372,170.0652844,SIRA
281.2519358,177.5817264,SIRA
285.5676142,174.9237281,SIRA
270.1982913,184.2637396,SIRA
276.0027769,180.8989189,SIRA
267.7007193,186.0038201,SIRA
275.1892717,181.200761,SIRA
276.1569331,181.0527587,SIRA
286.7013028,173.9707117,SIRA
281.2942918,178.0082033,SIRA
267.876582,186.5576829,SIRA
278.3169499,179.575513,SIRA
282.6784087,176.7750284,SIRA
288.9841472,173.4647345,SIRA
273.4148497,182.9584707,SIRA
265.8154505,188.2660433,SIRA
267.9939766,186.3403169,SIRA
280.9639109,178.0373147,SIRA
268.2545976,186.7220047,SIRA
285.5908605,175.0477875,SIRA
275.3988576,181.8888427,SIRA
273.1857743,183.2224199,SIRA
287.3168887,174.2351828,SIRA
281.9757339,178.4004016,SIRA
270.978471,185.0092298,SIRA
275.1653269,182.2915835,SIRA
293.3298038,171.3107425,SIRA
269.8232313,185.9702506,SIRA
280.1877171,179.0045072,SIRA
270.1187574,185.6428377,SIRA
264.1196166,189.9788051,SIRA
271.2158665,185.2215123,SIRA
272.6571892,183.8340801,SIRA
294.0574599,170.8502168,SIRA
271.2153929,186.4318545,SIRA
260.7615274,192.522146,SIRA
287.8294568,174.8563959,SIRA
272.9861883,184.310568,SIRA
271.9917683,184.9159144,SIRA
278.276302,181.0343667,SIRA
265.9159705,189.1446635,SIRA
276.9184076,182.2438612,SIRA
268.9489968,187.0411064,SIRA
271.5517826,185.1140476,SIRA
274.0830961,184.586766,SIRA
268.7413024,187.1020983,SIRA
275.5565663,183.0033814,SIRA
265.9602824,189.8956657,SIRA
275.860289,182.3901964,SIRA
275.0376296,183.4299529,SIRA
278.3846023,180.7238531,SIRA
282.5880612,178.4795441,SIRA
293.6881473,171.4977095,SIRA
258.9186658,195.1284297,SIRA
285.2504009,177.4917944,SIRA
281.8853085,178.9609376,SIRA
300.8232975,168.0698123,SIRA
274.5507126,183.8462883,SIRA
279.504739,180.4477975,SIRA
274.9432,183.3716302,SIRA
278.3444836,181.3849342,SIRA
281.0787029,179.896439,SIRA
271.6813175,185.789843,SIRA
279.3037986,181.2005717,SIRA
268.3643429,188.342414,SIRA
289.969163,174.3072322,SIRA
273.2721788,185.3032621,SIRA
276.6045894,182.5620716,SIRA
271.0877328,187.280187,SIRA
286.383526,176.449452,SIRA
273.6832994,184.9327727,SIRA
276.151578,183.0653099,SIRA
286.7688179,176.4712709,SIRA
284.2134329,179.99725,SIRA
268.2960268,188.6837678,SIRA
288.96019,175.0510139,SIRA
278.4701824,182.1280998,SIRA
272.8872,185.805614,SIRA
278.5114445,181.7468511,SIRA
275.8573448,183.58117,SIRA
270.6895485,187.6197853,SIRA
276.4276649,184.1283399,SIRA
282.0889342,179.8807136,SIRA
276.842065,184.0541459,SIRA
269.916905,187.9505193,SIRA
283.8252744,179.8064351,SIRA
290.020625,175.4467657,SIRA
273.8009306,186.2738571,SIRA
286.5736887,177.4864086,SIRA
263.8930741,192.2506944,SIRA
274.5095337,185.3600269,SIRA
282.4563606,180.095131,SIRA
279.3769561,183.5040179,SIRA
284.4449973,178.767467,SIRA
279.064832,182.239523,SIRA
281.4782643,181.0254325,SIRA
277.8342398,183.7648954,SIRA
281.1481581,181.4152149,SIRA
297.0555479,171.3736421,SIRA
279.1330622,183.2211903,SIRA
278.3161569,182.9145475,SIRA
292.0864695,175.1400879,SIRA
288.3252975,176.6128556,SIRA
274.9605285,185.8182827,SIRA
266.5975969,191.3559986,SIRA
277.6154851,183.5212157,SIRA
269.4805753,189.2457042,SIRA
283.6796592,180.5479036,SIRA
278.4865578,183.3672582,SIRA
266.5584767,191.7139511,SIRA
261.7453629,195.9004504,SIRA
277.1788318,184.0560693,SIRA
278.5575553,183.4946344,SIRA
269.1613974,189.5539267,SIRA
274.6989817,186.1951956,SIRA
281.3352814,182.1284354,SIRA
279.0221731,183.343687,SIRA
287.7866508,178.2415104,SIRA
269.4326172,191.5959774,SIRA
280.0596619,183.0599384,SIRA
281.6828655,182.1285948,SIRA
281.0285649,182.6141493,SIRA
271.568027,189.189184,SIRA
267.3513785,191.7653831,SIRA
292.7986201,175.1340193,SIRA
285.2186523,180.4594209,SIRA
284.7784558,180.8477246,SIRA
278.4493429,184.9811308,SIRA
286.042907,179.1858678,SIRA
300.7773164,171.1398938,SIRA
276.6234307,185.2069426,SIRA
289.8910542,177.458563,SIRA
281.0137131,182.8070817,SIRA
271.3136861,189.4364871,SIRA
282.947464,181.8921939,SIRA
278.5702406,184.181518,SIRA
277.6128862,184.7440744,SIRA
276.4890351,186.0529408,SIRA
275.0865184,186.4543659,SIRA
269.2926818,190.5246578,SIRA
272.0725938,188.9822626,SIRA
277.034101,186.1270493,SIRA
282.0370656,182.0451326,SIRA
285.2356657,180.2157124,SIRA
290.2107803,177.4861125,SIRA
281.7426336,182.7189954,SIRA
261.4182115,197.5214725,SIRA
284.6557928,181.1419943,SIRA
279.9816048,183.9133241,SIRA
266.9100245,192.8651008,SIRA
277.807734,185.2207396,SIRA
290.1587642,177.8756005,SIRA
273.9575245,187.722989,SIRA
280.4040598,183.9231186,SIRA
278.4560902,184.6588803,SIRA
291.046573,177.3840058,SIRA
283.1664923,181.9945169,SIRA
282.7320891,182.5017141,SIRA
266.1024441,194.0523955,SIRA
290.3844652,177.6988744,SIRA
277.919317,185.9394585,SIRA
288.7231377,178.9353459,SIRA
292.8089157,176.8917082,SIRA
285.5902338,180.6802637,SIRA
285.0396727,181.0066063,SIRA
280.7713794,183.6692232,SIRA
274.7577876,187.5689205,SIRA
283.3215557,182.209845,SIRA
284.2051761,181.727867,SIRA
287.0486371,179.8332176,SIRA
280.9801432,183.6846474,SIRA
297.9687098,173.9594667,SIRA
276.5748288,187.6580195,SIRA
269.3863251,192.0585214,SIRA
285.7263709,181.7786159,SIRA
284.4584292,182.0710321,SIRA
273.2820136,189.4472683,SIRA
278.9242577,185.0171588,SIRA
275.2913656,187.7241369,SIRA
279.3529456,185.1179985,SIRA
285.5691268,181.6084965,SIRA
279.4193024,185.4880939,SIRA
260.4392873,198.3173472,SIRA
288.2349682,180.6038738,SIRA
286.9312509,180.2077172,SIRA
285.69816,181.1020617,SIRA
271.2358208,190.9960258,SIRA
274.8720316,189.4990709,SIRA
283.7997614,182.0486253,SIRA
299.5296828,172.7269021,SIRA
283.6432826,182.3308525,SIRA
287.5860631,180.4545737,SIRA
280.3221733,184.9779241,SIRA
294.3286146,176.3989765,SIRA
276.9097806,187.1582947,SIRA
287.6491875,180.4904587,SIRA
273.8952745,188.7241899,SIRA
287.4563604,180.7057961,SIRA
275.5796198,188.5512833,SIRA
277.8566704,186.7574739,SIRA
280.4183338,184.5284088,SIRA
279.5383619,186.0400771,SIRA
271.7977944,190.8538701,SIRA
279.0875951,186.9260425,SIRA
288.2094559,180.1851852,SIRA
277.8225076,186.4673548,SIRA
279.1337364,186.4172339,SIRA
270.298126,191.6207527,SIRA
282.3668969,183.4200674,SIRA
274.9567431,188.2991741,SIRA
273.4562028,189.494928,SIRA
282.6469538,183.554426,SIRA
276.4574257,187.3624136,SIRA
280.6707445,185.0864713,SIRA
280.7540365,184.6873233,SIRA
286.0416946,182.2204836,SIRA
276.0423122,188.1006058,SIRA
263.6183122,196.9603927,SIRA
286.7542768,180.6244549,SIRA
279.6726691,185.6001213,SIRA
281.1800423,184.5515684,SIRA
278.1741431,187.4217688,SIRA
279.9752458,185.8686357,SIRA
279.2703195,185.8498523,SIRA
271.731569,191.6876215,SIRA
298.1930072,174.1351923,SIRA
275.7774682,188.3993784,SIRA
296.9891058,174.837894,SIRA
289.4909695,180.015758,SIRA
287.1821242,180.834581,SIRA
290.2484929,179.2307203,SIRA
285.3585761,182.1732841,SIRA
284.0126525,182.8167787,SIRA
293.9528633,178.49862,SIRA
286.7409276,182.9972646,SIRA
269.946649,192.4672883,SIRA
263.4535233,199.1303713,SIRA
284.581281,183.2881508,SIRA
280.4955457,185.4079924,SIRA
295.0184998,176.403116,SIRA
286.1000458,182.6409041,SIRA
276.6824988,188.2445968,SIRA
276.2885009,188.5655247,SIRA
277.7432344,187.6410196,SIRA
280.6452707,185.4397142,SIRA
272.7109515,191.1127867,SIRA
285.9848769,182.8232567,SIRA
281.5009248,186.020376,SIRA
289.0494353,180.9566869,SIRA
298.0698212,176.1619425,SIRA
282.6441242,184.5313092,SIRA
283.9426676,183.5136768,SIRA
282.7731545,185.056832,SIRA
286.5936294,183.3447328,SIRA
283.0238894,184.203207,SIRA
278.6887535,187.6094912,SIRA
282.799354,184.7136204,SIRA
286.494087,182.466047,SIRA
277.198364,188.3798461,SIRA
287.4975581,182.2818543,SIRA
273.0100504,191.1004807,SIRA
287.8847414,181.2379134,SIRA
276.3031145,189.6102356,SIRA
269.6172146,194.496095,SIRA
296.3083827,177.5063445,SIRA
289.9858924,180.6880558,SIRA
272.5650428,192.210719,SIRA
283.4743918,184.7669779,SIRA
272.4731783,191.9929019,SIRA
273.837271,191.1642146,SIRA
278.0092853,188.7303824,SIRA
284.8235322,184.0812791,SIRA
283.0162097,184.8569851,SIRA
301.2666435,174.6029943,SIRA
298.3388971,175.455882,SIRA
294.6773361,177.8312027,SIRA
294.1168061,177.9955825,SIRA
283.5890854,185.6580124,SIRA
289.6124266,180.965432,SIRA
281.6904735,186.2009275,SIRA
278.3714329,188.7466742,SIRA
272.9495451,191.7885087,SIRA
298.579887,175.5292485,SIRA
278.3884278,188.8697156,SIRA
279.9022806,187.5400641,SIRA
287.0173765,182.942932,SIRA
288.1748224,182.66923,SIRA
291.4104675,180.2244616,SIRA
296.7691431,177.1638335,SIRA
293.6267843,179.3002427,SIRA
278.9962563,187.7938233,SIRA
268.9152404,197.6332955,SIRA
273.1021612,193.1516461,SIRA
280.8884724,187.1608299,SIRA
273.1844114,192.0701764,SIRA
277.9911065,188.903905,SIRA
283.1627117,186.665526,SIRA
286.9061273,183.1818893,SIRA
283.9363059,186.8420049,SIRA
282.6586461,185.8399893,SIRA
276.608866,190.3954721,SIRA
276.1451824,190.2841646,SIRA
275.2738998,190.8468223,SIRA
282.0423254,186.4416105,SIRA
282.5506901,186.7670382,SIRA
284.0638731,185.4795379,SIRA
274.9410719,191.2819573,SIRA
303.9009381,172.7715857,SIRA
283.1399217,186.3873857,SIRA
277.0849468,190.0066281,SIRA
285.6386136,184.5503612,SIRA
277.6404163,189.5890388,SIRA
281.694069,186.9879917,SIRA
278.5472824,189.1212259,SIRA
284.4059467,185.751762,SIRA
278.9910223,188.7135974,SIRA
296.3552457,177.6131469,SIRA
277.4306179,190.7383409,SIRA
289.1250411,181.9701687,SIRA
283.5379879,186.4067014,SIRA
284.1485805,185.4490628,SIRA
278.4425782,189.4964468,SIRA
280.9798518,187.2193105,SIRA
287.4813767,183.4384285,SIRA
285.8747614,184.8881375,SIRA
284.5722259,185.693264,SIRA
278.1685533,189.9527972,SIRA
281.8674001,189.3925711,SIRA
288.0197016,182.8352024,SIRA
274.4736977,191.8169651,SIRA
272.7934331,192.9767604,SIRA
296.3020925,178.9515827,SIRA
285.360779,185.2980457,SIRA
296.5691177,177.8730082,SIRA
287.4382677,183.4475805,SIRA
281.573457,188.0193244,SIRA
289.4467935,182.7237103,SIRA
284.7797238,185.6855684,SIRA
268.4456957,196.928016,SIRA
277.4222721,190.0100294,SIRA
293.3547028,180.0693261,SIRA
296.7528555,178.323101,SIRA
286.8575576,183.8615718,SIRA
281.6600887,187.3121056,SIRA
293.4592079,180.2158038,SIRA
287.390257,184.3639318,SIRA
275.387416,192.7226501,SIRA
296.516688,179.2053998,SIRA
285.6492679,185.5395826,SIRA
292.3692207,181.0081983,SIRA
284.7379608,186.2714646,SIRA
293.2136362,180.602938,SIRA
282.8116243,187.3922883,SIRA
293.1096562,180.7261375,SIRA
303.1167782,174.3190352,SIRA
298.1568984,177.7151523,SIRA
276.9729424,191.005906,SIRA
283.6870368,186.5601312,SIRA
292.9155583,181.6495265,SIRA
287.5059106,183.8840322,SIRA
286.3057308,184.8289192,SIRA
285.9467104,186.6731891,SIRA
293.9497931,181.013364,SIRA
307.0775721,173.1079974,SIRA
291.5147858,182.2705511,SIRA
279.9995221,189.1468891,SIRA
289.4416224,183.7740605,SIRA
279.1582868,189.5482509,SIRA
271.5677724,195.344554,SIRA
299.8327941,176.7511302,SIRA
287.9319806,183.9981965,SIRA
274.5162214,193.0117787,SIRA
281.1913676,190.1086812,SIRA
275.4594852,194.3070651,SIRA
286.9308353,185.1299442,SIRA
293.1837407,180.8184311,SIRA
286.8489529,185.1102001,SIRA
281.472006,188.4382956,SIRA
276.3994272,192.3482468,SIRA
280.3278806,189.7016986,SIRA
288.9771986,184.1078462,SIRA
276.2407572,192.8962732,SIRA
277.5832736,191.1150985,SIRA
289.1209307,184.174028,SIRA
281.2689718,189.45854,SIRA
284.4384319,187.2336056,SIRA
288.4697885,184.8417065,SIRA
283.6242985,187.3079087,SIRA
302.5515537,175.5535113,SIRA
287.3127706,184.9698995,SIRA
288.5209381,184.8031286,SIRA
289.9573019,183.3849908,SIRA
279.4591949,190.4777582,SIRA
294.5045376,180.9805969,SIRA
287.9063394,185.6231138,SIRA
285.6281087,186.1054363,SIRA
305.316673,174.2483853,SIRA
298.9914797,178.2924899,SIRA
283.0449648,188.2605154,SIRA
295.5030768,181.1555416,SIRA
265.8937501,201.3298716,SIRA
288.6198738,184.5802145,SIRA
290.0434165,183.8698888,SIRA
303.6900651,175.3340529,SIRA
292.0013691,182.6032013,SIRA
293.979372,181.3670123,SIRA
287.3243852,185.9565231,SIRA
292.9688048,181.9132398,SIRA
290.5573503,183.4972522,SIRA
282.482488,189.163234,SIRA
298.3660876,179.4157938,SIRA
284.0140143,187.5961316,SIRA
282.9024233,189.4299351,SIRA
293.4233837,181.997894,SIRA
301.8850033,176.6665111,SIRA
288.5131396,184.7981953,SIRA
271.1479575,197.1234861,SIRA
281.0310209,189.7241324,SIRA
278.6544177,191.3455647,SIRA
286.0510065,186.4874245,SIRA
286.0089482,186.2643563,SIRA
293.6663322,181.9615362,SIRA
285.190676,186.9698586,SIRA
281.2932672,189.615995,SIRA
282.8440698,188.3317414,SIRA
279.547511,191.1905228,SIRA
295.0353632,181.4754548,SIRA
288.9186655,184.5118613,SIRA
307.2995489,174.2504505,SIRA
284.7684688,187.9589884,SIRA
288.5353028,184.973111,SIRA
293.3454117,182.6543846,SIRA
279.4653276,191.2794395,SIRA
284.6439957,187.7042585,SIRA
301.2973987,182.0390145,SIRA
294.7959058,181.7622974,SIRA
286.1000097,187.6363842,SIRA
282.0538291,189.5305635,SIRA
283.086227,190.1253355,SIRA
289.0148725,185.5032852,SIRA
290.9107511,183.8934817,SIRA
281.9307647,189.5290707,SIRA
275.5852317,193.8251485,SIRA
283.532964,188.6554447,SIRA
283.7377751,188.4504276,SIRA
293.4159602,182.5739367,SIRA
284.6662487,188.0211612,SIRA
305.6487655,175.2261643,SIRA
289.5639307,185.1824735,SIRA
295.1548321,181.783815,SIRA
283.0023939,189.4005478,SIRA
277.8627259,192.819817,SIRA
276.5469405,193.2997925,SIRA
283.7794886,189.0303216,SIRA
287.6225867,186.0092921,SIRA
305.9030809,175.3677635,SIRA
296.4984314,180.7257045,SIRA
292.8365735,183.204409,SIRA
287.962974,186.1666946,SIRA
314.8587054,170.7036929,SIRA
284.1330705,189.8432571,SIRA
305.7267058,175.5005706,SIRA
287.8867489,186.9834501,SIRA
290.0912895,185.3604519,SIRA
284.0844061,189.2769573,SIRA
293.9542722,183.228814,SIRA
284.925087,187.9266446,SIRA
302.5165591,177.1723573,SIRA
285.1778583,188.8218465,SIRA
282.0922743,190.6128594,SIRA
283.8435553,189.6580816,SIRA
282.6605008,190.1728942,SIRA
292.6835232,184.3782563,SIRA
290.2907318,184.9638009,SIRA
284.2984726,189.1280152,SIRA
278.4441063,193.2416194,SIRA
287.8691487,186.3729721,SIRA
307.21871,177.7202562,SIRA
294.5178513,182.9759506,SIRA
278.7738539,192.5343996,SIRA
281.489008,190.672808,SIRA
280.6121809,191.6463864,SIRA
273.2295066,198.5576346,SIRA
284.1890347,188.7481953,SIRA
275.742659,194.4406527,SIRA
279.4033065,192.1554856,SIRA
283.8013457,189.15212,SIRA
292.2248838,184.8763207,SIRA
296.381604,181.4648433,SIRA
289.7585712,185.6222941,SIRA
283.443312,190.5824323,SIRA
299.4611593,179.3983854,SIRA
289.85428,185.812754,SIRA
284.080714,189.3102011,SIRA
281.0600854,191.3260234,SIRA
291.4779223,184.2718623,SIRA
296.3273789,181.4379924,SIRA
287.8738128,187.2325252,SIRA
302.1162231,178.1516905,SIRA
284.2758006,190.479229,SIRA
289.6573573,187.096078,SIRA
287.1095607,187.9172949,SIRA
284.2125341,189.5463045,SIRA
278.6374807,193.004773,SIRA
296.8464935,181.6844468,SIRA
295.7713326,182.1958652,SIRA
289.7952036,186.084112,SIRA
285.1425745,189.149037,SIRA
287.254415,187.9829307,SIRA
282.1692259,191.264544,SIRA
299.6811149,179.7147384,SIRA
284.0426015,189.9168647,SIRA
292.5017334,184.2382059,SIRA
289.6763496,186.7506882,SIRA
282.8846158,190.5816345,SIRA
287.8539186,188.0462679,SIRA
288.7779838,187.1060851,SIRA
288.6467335,186.5372819,SIRA
290.0046088,186.1102611,SIRA
283.3113131,190.644562,SIRA
290.6901359,185.8034161,SIRA
286.0523306,188.5613363,SIRA
290.39389,185.9658951,SIRA
294.7929663,182.919068,SIRA
295.4422462,182.7716596,SIRA
285.2306727,189.547831,SIRA
300.0936965,180.4578791,SIRA
302.5359773,179.271758,SIRA
286.8277958,189.5660572,SIRA
283.9212175,189.8355744,SIRA
263.3474917,204.5506204,SIRA
298.8940676,181.0396281,SIRA
290.4068702,186.0888605,SIRA
281.7533756,191.7230217,SIRA
295.2316555,182.9460853,SIRA
282.3927409,191.0840509,SIRA
290.6994621,185.7932768,SIRA
316.1185256,171.1496864,SIRA
274.9859954,196.8993123,SIRA
289.7912793,186.665338,SIRA
293.4460478,184.402955,SIRA
298.9254323,180.931875,SIRA
290.8127545,185.6955519,SIRA
290.009603,187.077791,SIRA
287.2648556,188.7754963,SIRA
288.4833711,187.6296384,SIRA
296.6979584,182.7057313,SIRA
286.4320226,189.3972708,SIRA
291.2183681,185.8198785,SIRA
291.9273219,185.6094042,SIRA
288.0599354,188.653289,SIRA
291.3163606,185.6808184,SIRA
289.1281694,187.9553781,SIRA
279.0436429,194.1209661,SIRA
289.0165233,187.3363113,SIRA
295.5216002,183.4763231,SIRA
288.3388968,188.1794772,SIRA
302.7231965,178.9555491,SIRA
279.8956629,193.8871989,SIRA
302.6513978,179.1325303,SIRA
283.9210072,190.6191729,SIRA
284.8893188,190.1533835,SIRA
283.3449663,191.3369869,SIRA
285.3447964,190.7662919,SIRA
297.233562,182.626619,SIRA
290.0717123,187.1721732,SIRA
301.4629752,180.7265336,SIRA
280.4273573,193.3043486,SIRA
287.5245902,188.8720731,SIRA
297.9735621,182.2210678,SIRA
296.2352492,183.021438,SIRA
289.5305183,187.1340598,SIRA
285.0157506,190.0534166,SIRA
281.6350583,193.7487083,SIRA
292.7073323,185.6122229,SIRA
308.3238598,175.9624395,SIRA
301.7244665,179.8434926,SIRA
287.4163471,188.7435424,SIRA
298.4518582,181.8538174,SIRA
285.2182719,190.6807864,SIRA
273.926306,197.9284273,SIRA
286.1838545,190.232686,SIRA
296.8766722,183.8915802,SIRA
283.2023914,191.8966183,SIRA
307.9478154,176.2837941,SIRA
282.2864284,192.9870768,SIRA
288.2366105,188.6150841,SIRA
312.7763644,174.0957739,SIRA
313.1561139,173.4972612,SIRA
288.8558062,188.1173901,SIRA
293.0467026,186.3169009,SIRA
281.212824,193.2368778,SIRA
292.3764813,185.8781112,SIRA
283.1626199,191.9019416,SIRA
294.9953942,184.1384335,SIRA
289.9129425,188.276929,SIRA
294.5917187,184.7468112,SIRA
299.3323869,182.0755208,SIRA
299.5548473,181.4352176,SIRA
289.4756975,187.9425574,SIRA
283.4778528,191.7970746,SIRA
280.882102,193.9428884,SIRA
292.4991026,186.762096,SIRA
285.0488735,190.8570902,SIRA
294.274185,184.9867064,SIRA
283.7426418,191.9858035,SIRA
297.6150349,182.7050554,SIRA
284.9225259,191.321562,SIRA
302.5382775,180.7428445,SIRA
294.1309035,185.1270471,SIRA
297.9997164,183.3030949,SIRA
286.9479389,189.6855253,SIRA
292.4884613,186.5768201,SIRA
278.3996175,195.5844431,SIRA
296.9344798,184.1508406,SIRA
304.9521784,179.8564818,SIRA
286.3884684,190.9539483,SIRA
286.4961935,190.0116094,SIRA
287.2991309,189.3883161,SIRA
289.5011372,188.4461702,SIRA
285.4777868,190.9913447,SIRA
296.7382679,183.885402,SIRA
288.7268216,188.7602614,SIRA
302.75902,180.9126715,SIRA
289.8154106,188.0965918,SIRA
307.0341194,178.553068,SIRA
289.2129122,188.3374171,SIRA
293.4051912,186.0652447,SIRA
292.2659628,186.6342953,SIRA
289.1029945,189.3171336,SIRA
289.0850651,188.3827673,SIRA
295.2720553,184.4858443,SIRA
289.1370424,188.5637784,SIRA
284.2304289,192.0571927,SIRA
284.3488827,192.4117511,SIRA
285.6236225,191.0934163,SIRA
294.5891861,184.9556265,SIRA
292.3472836,186.7611719,SIRA
280.7109964,194.8580428,SIRA
282.8155597,193.1404502,SIRA
284.479036,192.8817987,SIRA
287.9845104,190.243661,SIRA
290.7249166,188.2196012,SIRA
282.042444,194.2409531,SIRA
300.6881075,182.6955482,SIRA
285.1735485,191.8385301,SIRA
296.4027176,184.6307562,SIRA
298.4059492,183.3819622,SIRA
299.2297178,183.1935584,SIRA
290.2968171,188.6197057,SIRA
285.8508014,192.7730395,SIRA
315.100763,173.405675,SIRA
279.5822057,197.5449882,SIRA
287.0417194,190.6061254,SIRA
303.1991154,180.5592945,SIRA
284.0933385,192.7875666,SIRA
310.42017,177.4709643,SIRA
283.2678336,193.3669426,SIRA
279.2656766,197.1586268,SIRA
291.2762031,188.1017982,SIRA
290.3830475,188.5424363,SIRA
297.8980592,184.1786255,SIRA
290.1321084,188.6349728,SIRA
294.5524699,185.801991,SIRA
297.8136317,184.0741393,SIRA
289.3309151,189.7893204,SIRA
277.8206482,198.3588253,SIRA
290.7659631,188.0861397,SIRA
282.4577572,194.1881177,SIRA
299.5833628,183.1089412,SIRA
276.3812498,198.9676667,SIRA
281.3716377,195.024723,SIRA
294.1528078,186.5349081,SIRA
292.0289241,187.4694983,SIRA
293.2454057,186.7448051,SIRA
286.1235864,191.6548006,SIRA
280.7267552,195.0632158,SIRA
286.1550205,191.3969976,SIRA
276.0931486,198.827947,SIRA
287.5230779,191.2859613,SIRA
300.1481307,183.2049857,SIRA
285.0266453,192.3731605,SIRA
285.0214146,193.0020563,SIRA
291.4234049,188.3417761,SIRA
277.7128948,197.2265434,SIRA
311.4863791,175.8779258,SIRA
274.0402662,200.5162301,SIRA
294.9567739,185.841353,SIRA
307.9055312,178.8933955,SIRA
284.5934234,192.7101153,SIRA
294.3925644,186.6105509,SIRA
287.2482737,191.2649078,SIRA
285.9578838,191.807685,SIRA
299.6776008,183.3594577,SIRA
291.2970747,188.366899,SIRA
310.4352082,177.311997,SIRA
293.0831546,187.3975895,SIRA
309.9445226,177.5463546,SIRA
296.0573014,186.3717086,SIRA
292.1564816,188.717299,SIRA
276.965716,198.539359,SIRA
303.9208395,181.3180291,SIRA
301.8236234,182.6130415,SIRA
291.6314153,188.3910563,SIRA
298.7572467,183.7687769,SIRA
293.7567022,187.0804044,SIRA
288.11903,191.0736746,SIRA
293.8423183,187.138584,SIRA
286.9602607,193.008429,SIRA
280.4798916,196.0695195,SIRA
294.8125659,186.5086959,SIRA
293.1175321,187.6114003,SIRA
287.4771762,191.5026301,SIRA
293.0259252,188.6139531,SIRA
280.8904907,195.8479032,SIRA
289.984833,189.7277689,SIRA
295.2992816,186.8277565,SIRA
308.2761606,178.9132141,SIRA
284.2088037,193.6679195,SIRA
287.5099678,191.8002209,SIRA
293.9273933,187.7184713,SIRA
295.418889,187.0161151,SIRA
294.72321,187.6463242,SIRA
298.2100055,184.6168438,SIRA
289.2802886,190.9457232,SIRA
282.2424096,195.095726,SIRA
293.5920868,188.3838307,SIRA
291.6936837,189.043021,SIRA
287.5090596,191.8734278,SIRA
294.9917288,187.3927038,SIRA
296.5261057,186.055883,SIRA
285.2327442,193.2649859,SIRA
283.2982591,194.6266275,SIRA
282.0801793,195.6517826,SIRA
290.7654353,190.3060077,SIRA
287.4482162,192.8306998,SIRA
297.8738532,185.6527057,SIRA
292.2292652,189.0768953,SIRA
283.8558859,194.4979469,SIRA
297.147044,186.689074,SIRA
289.9508009,191.4778232,SIRA
295.6946645,187.0798445,SIRA
293.0367025,188.2327927,SIRA
293.3088109,188.0602371,SIRA
297.6927946,185.4316736,SIRA
295.9427576,186.4394666,SIRA
296.5017215,186.2165979,SIRA
296.9104121,186.1736814,SIRA
287.0127137,193.0071437,SIRA
298.7637884,185.3710949,SIRA
312.5473302,177.9607163,SIRA
294.9903332,187.2555089,SIRA
311.418956,177.8458297,SIRA
286.5200199,192.6449086,SIRA
296.6967505,186.3900285,SIRA
295.8515696,187.2907776,SIRA
311.7607094,177.5100492,SIRA
291.8434766,189.326388,SIRA
284.0434072,196.0798902,SIRA
302.6735269,182.6473133,SIRA
281.3363017,196.9922018,SIRA
289.8817977,190.6852128,SIRA
304.004135,182.1816921,SIRA
283.1675612,195.7591113,SIRA
293.8271761,188.8564832,SIRA
291.3858396,190.7364902,SIRA
313.2780238,177.7044216,SIRA
298.9089791,185.3006653,SIRA
277.5343125,199.4550987,SIRA
304.1199973,181.8527599,SIRA
293.1298791,189.8997002,SIRA
288.6251504,193.7335965,SIRA
294.8634476,188.4483465,SIRA
280.1265252,197.8736413,SIRA
295.439811,187.7423545,SIRA
304.1804748,182.437741,SIRA
299.6826388,185.7704563,SIRA
282.5684068,195.947104,SIRA
281.7185673,197.2122182,SIRA
303.1735207,183.230945,SIRA
284.9580296,194.5261114,SIRA
285.6666553,194.0153477,SIRA
291.530194,190.8809411,SIRA
294.2643333,188.495993,SIRA
290.157766,191.2833419,SIRA
293.5131445,188.7224234,SIRA
